age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,4,101575,11,2,14,0,2,1,0,0,40,39,0
60,4,226080,12,2,13,4,4,1,0,0,34,39,1
75,4,91866,9,2,10,5,4,0,6426,0,26,39,1
40,2,182926,11,6,8,1,4,0,0,0,40,39,0
54,0,34629,9,0,0,1,4,0,0,2291,40,39,1
37,4,144942,9,4,10,1,4,0,0,0,50,39,0
24,4,128553,9,0,8,1,4,1,0,1510,40,39,1
62,4,212738,15,0,6,1,4,0,0,0,50,39,0
20,4,84083,9,4,8,1,3,0,0,0,32,39,0
63,4,203296,15,3,4,2,4,1,0,0,40,39,0
28,1,362319,9,4,4,1,4,0,0,0,40,39,1
35,4,184499,8,4,4,4,1,0,0,0,40,8,0
41,4,304396,11,4,8,4,4,0,0,0,79,39,0
67,4,211028,14,2,11,0,4,1,0,0,50,39,1
49,4,43498,9,3,10,1,4,0,0,0,40,39,0
77,4,165858,9,2,10,0,2,0,0,0,20,39,1
48,4,163928,9,0,4,1,4,0,0,0,40,39,0
38,4,275474,11,2,11,0,4,1,0,0,40,39,0
34,4,141921,11,2,5,5,2,1,0,0,40,39,0
61,6,122874,12,2,10,5,4,0,0,0,40,37,1
45,1,140850,12,2,7,0,2,1,0,0,40,40,0
27,4,238060,9,3,9,4,4,0,0,1637,20,39,0
28,4,213212,11,0,10,1,4,1,0,0,20,39,0
41,4,389134,9,0,3,1,4,1,0,0,69,32,1
57,4,190330,9,3,1,4,2,0,0,0,40,39,0
42,4,31709,15,4,3,3,4,1,0,0,45,39,0
47,4,193435,0,2,12,0,1,1,0,0,40,7,0
28,4,337859,11,2,1,0,4,1,0,0,40,39,0
18,4,118510,2,4,6,3,4,1,0,0,7,24,0
19,4,167314,14,2,13,3,4,1,0,0,24,39,0
28,4,195258,11,2,3,0,4,1,14609,0,40,39,0
78,4,38175,15,3,9,4,4,0,0,0,40,39,0
44,4,46053,15,2,10,0,4,1,0,0,40,39,0
50,4,263759,6,0,6,1,1,1,0,0,21,39,0
20,4,68130,15,2,4,0,4,1,2358,0,40,39,1
57,4,263380,13,2,1,5,4,0,0,0,70,39,1
62,2,170935,11,2,6,0,4,1,0,0,68,39,1
39,4,273691,9,2,4,0,4,1,2842,0,68,39,1
35,4,280097,15,3,12,3,4,0,3084,0,29,39,0
29,4,267956,12,2,4,0,4,1,97669,0,40,39,1
23,4,185931,6,4,10,1,4,0,3463,0,59,39,0
62,2,109512,6,2,4,0,4,1,7434,0,40,39,1
35,4,158531,4,4,10,1,4,1,0,0,40,39,0
51,4,284192,9,2,12,0,4,1,0,0,40,39,1
47,4,269633,10,2,12,0,4,1,7482,0,40,39,1
70,4,255336,1,0,12,1,4,1,0,0,45,39,1
53,4,372647,11,2,5,0,4,1,0,0,40,0,0
32,4,199125,8,2,8,5,0,0,0,0,40,3,1
47,4,144372,5,2,10,5,4,1,7393,0,10,39,1
31,4,323645,11,2,3,1,4,1,0,0,40,39,0
39,4,86740,12,2,10,0,4,1,0,0,33,39,0
33,4,161153,11,4,8,0,1,0,95239,0,40,31,0
34,4,366091,6,5,8,4,4,0,0,0,13,39,0
35,4,464239,9,5,8,1,4,0,0,0,40,39,0
52,7,48909,9,2,12,0,4,1,0,1882,40,39,1
32,4,372548,11,5,4,1,4,1,0,0,45,39,0
30,4,162246,11,2,11,0,4,1,2595,0,45,39,0
47,4,153946,15,5,3,4,0,1,0,0,22,39,0
29,4,274657,9,4,10,1,4,0,0,1637,35,39,0
63,6,236626,12,2,11,0,4,1,0,0,68,39,0
45,4,135107,9,4,4,1,4,1,0,0,50,39,1
44,4,303724,15,2,10,0,4,1,0,0,40,39,0
71,4,125999,10,2,12,5,4,0,0,0,80,33,1
27,4,290406,11,0,1,4,4,0,0,0,40,39,0
25,4,184565,1,4,12,3,4,1,0,0,50,39,0
28,4,160555,8,4,12,3,4,1,14013,0,40,39,1
22,4,163545,15,4,3,3,4,0,0,0,10,39,0
40,4,52447,9,5,1,1,4,1,0,0,50,39,1
53,4,224142,15,0,1,4,4,0,0,0,40,39,0
30,4,149366,11,3,10,1,4,1,3778,0,45,39,1
26,4,219511,15,4,10,1,1,0,0,0,40,39,0
74,4,81578,7,2,10,0,4,1,0,1886,40,39,1
48,6,50365,11,2,1,5,4,0,0,0,54,39,1
18,4,262131,11,4,3,0,4,1,0,0,3,39,0
30,4,201586,15,0,12,1,2,1,0,0,34,14,0
43,2,403163,11,3,1,4,4,1,0,0,40,39,0
30,4,23471,7,2,10,0,4,1,14965,0,49,39,1
41,4,208728,11,4,1,1,4,0,0,2533,50,39,0
39,4,213513,15,0,1,4,4,1,0,0,9,39,1
45,6,239844,11,0,14,5,4,1,0,0,40,39,0
38,4,126963,1,4,12,3,4,1,3155,0,40,39,0
33,4,68360,15,4,1,1,4,0,0,2293,25,39,1
74,4,107792,12,0,5,5,4,0,0,0,33,39,1
44,1,144141,12,0,10,1,4,0,0,0,70,39,0
38,6,169270,10,5,1,1,4,0,0,0,40,39,1
73,4,239464,11,0,1,1,4,0,0,2336,40,39,0
30,1,265798,11,4,3,1,4,1,0,0,37,8,0
28,4,240731,9,4,13,3,4,0,0,0,11,39,0
21,4,439952,15,4,1,3,4,1,0,0,10,39,0
45,2,380994,11,6,10,3,4,0,0,0,37,39,0
51,5,189977,8,2,3,0,1,1,0,0,40,20,0
37,7,256581,4,6,13,4,2,0,0,0,40,39,0
64,4,199949,8,5,10,0,4,1,6451,0,40,39,0
20,4,146265,1,4,13,1,4,1,0,0,44,7,0
40,7,179266,15,2,10,0,4,1,0,0,50,39,1
51,5,126794,5,2,5,0,4,1,0,0,40,39,0
27,4,282212,15,4,13,2,2,0,0,0,11,39,0
39,6,122501,9,4,10,1,4,0,0,0,40,39,0
24,4,221818,11,2,7,0,4,1,0,1978,45,39,0
41,4,117373,11,0,3,0,4,1,0,0,20,39,0
19,4,108636,7,4,11,3,3,0,0,0,40,7,0
27,4,252078,15,4,7,4,0,0,0,0,20,13,0
32,4,147847,15,6,7,4,2,0,0,0,40,39,1
29,4,289001,9,4,12,1,4,1,0,0,40,39,1
29,4,105269,15,2,3,0,4,1,14958,0,40,39,0
43,4,210964,11,2,3,0,4,1,0,0,68,39,1
29,4,260345,7,2,1,0,1,1,0,0,20,12,0
25,6,266386,9,0,10,3,4,1,0,0,40,39,0
52,6,55003,0,2,12,5,4,1,0,0,40,39,1
55,4,184415,15,2,8,0,4,1,0,0,45,39,1
22,4,385426,11,2,0,0,4,1,0,0,23,39,0
61,5,110935,15,2,10,5,4,1,97018,0,40,39,1
30,4,176194,15,4,10,1,4,0,0,0,40,39,0
41,6,208795,14,2,4,0,4,1,0,0,40,39,1
37,4,211291,11,0,8,4,1,1,0,0,40,39,0
68,6,369977,12,2,8,0,2,1,0,1637,40,39,0
56,2,306953,15,5,6,2,4,1,0,0,40,39,0
43,4,185263,8,0,12,1,4,1,0,0,40,39,1
33,4,101571,14,4,14,4,4,1,3378,0,40,39,0
51,4,251640,11,0,4,1,4,1,0,0,60,39,1
24,4,133484,11,4,12,3,4,1,0,0,40,39,0
24,4,275160,11,4,8,3,4,1,0,0,5,39,0
24,4,193135,11,4,3,1,4,1,0,0,73,39,0
45,4,30391,8,2,10,1,4,1,2790,0,40,39,1
26,4,178237,12,4,14,0,4,1,0,0,16,39,0
21,4,334021,15,2,7,0,4,1,0,0,45,39,0
30,4,194533,15,4,7,4,4,1,0,0,40,39,0
47,4,227071,12,2,10,0,4,1,0,1889,40,39,1
43,2,173665,11,2,0,1,4,0,0,0,40,39,1
47,4,34640,9,2,10,0,4,1,0,0,40,39,1
56,1,133789,11,0,12,4,4,0,0,2327,55,39,1
31,4,254581,7,4,12,3,4,1,0,0,40,39,0
38,7,127844,11,2,7,0,4,1,0,0,40,39,1
33,4,202890,0,0,6,4,2,1,0,0,40,39,0
30,4,120680,11,4,12,4,4,0,0,0,40,39,0
57,4,186346,11,2,1,4,4,0,0,0,40,39,0
50,5,111329,11,2,3,0,4,1,0,0,45,39,0
36,4,194837,9,0,10,3,4,1,0,0,40,39,0
37,4,175919,2,3,13,1,4,0,2996,0,45,39,1
43,4,420605,11,2,7,0,2,1,0,0,40,13,0
34,4,205970,11,2,10,0,1,1,0,1881,40,39,0
31,2,156035,9,0,7,4,4,1,0,917,82,39,1
50,7,58502,15,2,5,0,4,1,0,1984,55,39,1
21,4,158921,15,4,3,1,4,1,0,0,50,31,1
26,4,110036,9,4,7,1,4,0,0,0,40,39,0
41,4,197937,0,2,10,0,4,1,0,0,66,39,0
35,4,52279,9,2,10,0,4,1,14240,0,55,39,1
21,4,206001,11,2,14,0,4,1,0,0,54,39,0
72,4,110894,8,2,4,5,4,0,0,0,60,39,1
23,4,364816,9,2,3,0,4,1,5645,0,68,41,1
40,4,660538,15,4,4,1,2,1,3096,0,45,32,0
40,4,204896,12,4,1,4,4,0,0,0,26,39,0
21,4,166068,11,2,12,0,4,1,0,0,44,39,0
43,4,101481,14,3,12,4,4,0,0,0,36,39,0
25,4,210003,11,4,1,3,4,0,0,0,34,39,0
36,5,64364,11,2,11,0,4,1,0,0,40,39,0
37,4,305193,11,0,13,1,4,0,0,2621,40,39,0
58,4,226028,9,2,10,0,4,1,7490,0,40,26,1
31,4,144809,11,4,10,1,4,0,0,0,40,39,1
21,4,211419,15,4,8,1,4,0,0,0,40,39,0
34,2,343727,15,4,9,1,4,1,0,0,40,39,0
36,4,336745,11,0,1,4,4,0,0,0,25,39,0
40,4,182370,15,4,13,3,4,0,0,0,40,39,0
18,4,51784,11,4,6,3,4,1,0,0,30,39,0
18,4,214240,13,4,11,3,4,0,0,0,30,39,0
29,4,327938,11,2,3,0,4,1,0,0,49,39,0
51,2,251524,12,2,3,0,4,1,4871,0,48,39,0
36,4,94546,1,0,6,1,1,1,0,0,40,8,1
43,4,136421,11,2,12,0,4,1,0,0,40,39,0
30,4,114315,15,0,8,4,2,0,0,0,21,39,0
21,4,132017,9,4,12,3,4,1,0,0,40,39,0
52,4,198800,11,4,1,4,4,0,0,0,40,39,0
47,4,144634,12,2,5,0,4,1,0,0,40,39,0
25,4,214836,15,5,1,3,0,0,0,0,40,39,0
26,4,392472,1,4,8,3,4,0,0,0,40,39,0
33,4,182543,11,2,10,0,4,1,0,0,40,39,1
45,4,207869,5,6,1,4,4,0,0,0,40,39,0
64,4,420185,1,2,7,0,4,1,0,0,45,6,0
68,4,183090,12,2,10,0,4,1,14363,0,45,39,0
32,4,19550,11,4,9,1,4,0,0,0,40,39,0
22,4,44306,0,4,7,3,4,1,0,0,19,39,0
22,4,157921,9,6,14,3,4,0,0,0,59,39,0
23,4,103690,0,5,12,1,4,0,15063,0,45,39,0
44,4,130413,11,2,13,4,2,0,0,0,12,33,0
62,0,186078,15,2,10,0,4,1,0,0,40,39,0
24,7,521038,15,4,12,3,2,0,0,0,45,39,0
45,4,273166,11,2,3,0,4,1,0,0,40,39,0
19,4,167842,12,5,8,3,4,1,0,0,40,0,1
60,7,400508,15,3,4,4,4,1,0,0,60,39,0
23,4,237248,4,4,12,1,4,1,0,0,6,4,0
21,4,83751,1,4,10,1,4,0,0,0,31,39,0
53,7,202081,11,2,4,0,4,1,0,0,40,39,1
64,6,474637,4,0,7,1,4,1,0,0,40,40,0
54,4,268111,9,2,7,0,2,1,0,0,50,39,1
35,4,485525,11,5,3,5,2,0,0,2245,40,39,0
21,2,388062,3,4,7,2,4,1,0,0,40,39,0
40,4,146789,1,0,8,1,4,1,0,0,45,39,1
71,5,91668,1,2,1,4,4,1,3489,0,45,39,0
45,8,106070,6,6,0,4,4,0,0,0,20,39,0
38,5,295869,8,2,10,0,4,1,0,0,50,39,1
50,5,60363,11,2,4,0,4,1,98653,0,40,39,1
22,4,175488,1,4,4,3,4,0,0,0,59,39,0
23,4,197781,1,3,8,3,4,1,0,0,45,24,1
59,4,235246,9,0,10,1,4,1,0,0,69,39,0
42,7,501193,9,0,0,4,4,0,0,0,40,39,0
51,4,56178,8,6,10,2,0,1,0,0,40,10,0
50,4,50904,12,2,10,0,1,0,0,1965,31,39,0
21,4,91773,11,2,7,3,1,1,0,1977,40,8,1
58,4,170151,11,2,3,2,4,1,2922,0,40,39,0
48,2,116645,14,2,10,0,4,1,0,0,50,39,1
43,4,132675,11,2,0,2,4,0,0,0,40,39,0
21,6,206629,11,4,0,3,2,1,0,0,60,23,0
46,4,258850,0,2,8,5,2,0,0,0,32,39,0
40,4,481594,15,0,3,2,4,1,0,0,55,39,0
42,4,213077,15,2,10,0,4,1,0,0,49,39,1
53,4,244332,9,0,1,1,2,1,3724,0,40,39,0
26,2,285881,15,5,7,4,4,0,0,0,40,39,0
73,4,167629,9,0,6,4,4,1,0,0,77,25,1
52,2,218750,5,2,11,0,4,1,0,0,40,39,0
43,4,239962,11,2,13,0,4,1,2669,0,49,39,1
21,4,506929,11,4,3,3,4,1,99766,0,40,26,1
41,4,591717,0,6,13,1,4,0,0,0,40,39,0
37,4,104047,11,0,14,4,4,0,0,0,40,39,0
57,6,217585,9,2,10,0,4,1,0,0,60,39,1
50,4,193254,11,6,0,3,2,0,0,0,20,39,0
44,7,93341,10,0,10,4,2,1,0,0,35,13,0
31,0,132945,1,4,12,3,4,0,0,0,19,39,0
43,5,323500,1,2,1,0,1,1,0,0,40,16,1
20,4,64150,11,2,3,0,4,1,0,0,40,39,0
26,4,62698,11,2,3,0,4,1,0,0,40,39,0
37,4,217313,15,2,3,0,4,1,0,0,40,39,1
19,4,195224,1,4,9,3,4,0,0,0,49,39,0
22,8,315038,15,4,13,1,4,0,0,0,20,39,0
58,4,31756,11,4,11,4,4,0,0,0,34,39,0
59,4,338381,9,2,10,0,4,1,0,0,40,39,1
31,5,289949,11,2,12,0,4,1,0,0,40,39,0
28,4,186857,11,2,3,0,4,1,0,0,40,32,0
69,4,234099,11,2,10,0,2,1,0,0,40,20,0
26,4,141784,9,4,8,3,4,1,0,0,34,39,0
30,2,185491,8,0,10,1,4,0,0,0,49,39,0
38,7,40227,9,5,10,1,4,0,0,0,40,39,0
29,2,152802,2,0,8,4,4,0,0,0,40,39,0
36,4,161422,11,2,3,0,4,1,0,0,40,39,0
26,6,169677,6,6,1,3,4,0,0,0,5,39,0
68,2,827324,12,2,10,5,4,1,0,0,44,39,1
60,1,260262,12,3,13,4,2,1,0,0,45,39,1
73,2,110836,12,2,1,0,4,1,3746,0,28,39,1
55,6,118109,7,2,10,5,1,0,4217,0,67,3,0
39,7,114621,15,5,13,3,4,1,0,0,34,39,0
23,4,154105,0,2,3,0,2,0,0,0,40,39,0
44,2,412860,15,2,10,0,4,1,0,0,45,39,1
41,4,82918,8,0,8,1,1,0,0,0,40,39,0
34,5,140432,11,0,8,4,4,0,0,0,40,24,0
38,1,150752,15,4,6,3,4,1,0,1459,40,39,0
34,0,387046,11,2,1,0,4,0,3054,0,34,39,0
37,4,148887,15,0,1,4,2,1,0,2366,40,4,0
35,4,433131,11,4,3,3,4,1,0,0,44,39,0
63,4,45744,8,0,1,1,4,1,98422,0,40,39,0
54,4,134155,12,2,10,0,2,1,0,0,60,39,1
22,6,421645,8,4,10,3,4,1,0,0,55,39,1
38,4,107033,1,0,0,1,4,1,0,0,40,39,1
36,0,179497,14,4,10,1,4,0,0,0,45,39,1
43,4,301241,15,2,12,4,4,0,0,0,40,39,0
18,4,147280,2,4,6,3,4,0,0,0,59,39,0
20,4,188338,4,2,4,0,4,1,6960,0,40,39,1
25,4,451962,1,4,5,3,4,1,0,0,40,39,0
49,6,446447,15,2,11,0,4,1,0,1531,50,39,1
46,7,197034,9,0,10,1,4,0,0,0,40,39,1
41,5,171593,14,2,10,0,4,1,0,0,40,39,1
32,4,23780,11,6,1,4,4,0,0,0,31,39,0
22,7,193811,8,4,12,1,1,1,0,0,40,26,1
27,4,106400,5,0,7,4,2,1,0,0,40,39,0
45,4,146713,12,2,12,0,4,1,0,0,40,39,0
40,4,254663,11,2,5,0,4,1,0,0,40,39,0
32,4,117881,15,3,13,4,4,0,0,0,45,39,0
41,7,35664,11,2,5,0,4,1,0,0,40,39,0
31,4,107535,11,4,3,3,4,1,0,0,9,39,0
25,4,159773,11,2,11,0,4,1,0,2316,40,39,0
29,4,131353,15,2,10,0,2,1,3344,0,40,33,1
51,2,293088,2,2,12,0,4,1,0,0,60,39,0
27,4,237875,8,4,4,3,4,1,24637,0,40,39,0
41,4,213466,14,2,10,0,4,1,0,2011,40,25,0
38,6,163361,15,2,10,0,4,1,0,0,36,39,1
61,4,208423,8,0,1,4,4,1,0,0,40,39,0
32,6,159882,15,4,8,3,4,0,0,0,36,39,0
50,4,164993,12,0,10,4,4,1,0,0,17,39,0
65,4,157466,15,2,10,4,4,1,0,0,55,39,1
42,4,206890,11,2,0,5,4,0,0,0,40,39,0
36,4,200431,15,2,14,0,2,1,0,0,40,39,0
22,4,356749,9,4,10,1,4,1,0,0,40,39,0
55,5,138112,12,2,10,0,4,1,0,0,74,39,1
25,4,289598,10,2,7,4,1,0,0,0,30,30,0
20,4,276897,0,4,7,2,4,0,0,0,40,0,0
81,2,190581,9,0,11,0,4,1,0,0,50,39,1
70,6,155787,11,0,8,4,4,0,0,1549,8,39,0
51,2,238033,7,0,0,4,1,0,0,0,37,0,0
68,2,365941,9,0,13,1,4,1,0,0,32,39,0
49,4,206993,10,2,1,5,1,0,0,0,69,0,1
24,4,130585,0,4,10,3,4,0,0,0,31,39,0
53,2,225127,11,6,10,4,4,0,0,0,40,39,0
27,4,86727,5,2,8,0,4,1,0,0,40,39,1
28,4,191380,11,4,3,1,4,1,0,0,55,2,0
32,4,171992,11,2,4,0,2,1,0,0,50,39,1
50,4,217651,11,2,1,5,2,0,0,0,40,39,0
20,4,177813,9,4,10,3,4,1,0,0,32,39,0
18,4,420527,1,4,8,1,1,0,0,0,12,27,0
26,4,39231,2,3,8,4,1,0,0,0,32,2,0
20,4,114548,11,4,7,3,4,1,0,0,59,39,0
64,4,294620,11,0,12,1,4,1,2451,0,40,39,0
57,4,109442,8,2,5,0,4,1,14494,0,50,39,1
31,4,329792,11,2,3,0,4,1,0,0,60,39,0
49,4,38932,11,2,10,0,4,1,14916,0,40,11,1
43,4,437834,0,2,7,2,2,1,0,0,40,31,0
44,2,216988,5,2,3,0,4,1,0,0,40,39,1
51,4,225006,9,3,14,4,4,1,6659,0,44,39,1
38,4,104208,11,3,1,4,4,0,0,0,31,9,0
47,4,103718,15,5,1,1,4,0,0,0,40,39,0
27,4,171570,10,2,1,0,4,1,0,0,40,39,0
21,4,189485,14,4,13,0,4,1,0,0,30,39,0
44,4,193682,0,4,1,4,4,0,0,0,40,39,0
53,4,198333,11,0,12,4,4,0,0,0,40,39,1
42,6,177255,11,2,12,0,4,1,0,0,40,39,0
50,1,296269,12,2,10,0,4,1,0,0,40,0,1
19,4,134289,15,6,12,1,4,0,0,0,40,39,0
41,4,122330,9,4,0,1,4,1,0,0,40,39,0
24,4,391985,11,4,13,3,4,0,0,0,32,39,0
30,2,137335,11,4,3,1,4,1,0,0,45,39,0
37,4,397016,7,2,5,0,4,1,0,0,40,23,0
52,4,70097,11,2,3,0,1,0,0,0,18,0,1
28,4,212161,4,2,3,0,4,1,0,0,45,39,0
20,4,106437,0,4,8,3,1,0,0,2298,40,13,0
41,4,213371,10,2,10,0,4,1,6468,0,49,39,1
49,6,42205,10,2,10,0,2,1,0,0,50,39,1
20,4,264685,1,4,10,3,4,1,0,0,39,26,0
53,2,206673,9,2,10,4,2,0,0,0,40,39,1
34,5,201674,15,4,5,1,4,1,14790,0,45,39,0
24,4,115490,12,4,10,3,4,1,0,0,40,39,1
41,4,170454,11,2,9,0,4,1,0,0,40,39,1
41,4,438413,15,0,10,1,4,0,0,0,40,39,1
24,2,175642,2,4,4,1,4,1,0,0,50,39,1
56,4,122781,12,0,10,1,3,1,0,0,40,0,1
20,4,258103,15,4,1,4,4,0,0,0,45,39,0
22,4,94377,9,4,1,3,2,0,0,0,28,39,0
44,6,225330,12,2,11,0,4,1,99985,0,40,39,0
40,4,353056,13,6,8,3,4,0,0,0,40,39,0
28,6,143127,11,2,3,0,2,1,0,0,31,39,1
42,4,264167,9,0,3,5,4,1,7141,0,40,39,0
44,4,159910,0,2,10,0,4,1,0,0,11,39,1
30,0,244299,15,0,1,1,4,0,0,0,40,39,0
48,4,581336,15,2,11,0,1,1,0,1892,45,35,1
66,5,174926,14,2,10,5,2,0,0,0,40,6,0
19,4,167229,11,2,13,3,4,1,0,0,8,39,0
48,5,171894,7,5,7,4,4,0,0,0,40,39,0
26,4,221284,2,4,8,1,4,1,0,0,20,39,0
22,4,157056,7,4,13,3,4,1,0,0,40,26,0
64,2,180507,14,2,10,0,4,0,0,0,40,39,1
38,4,201590,9,0,4,3,4,0,0,0,34,39,0
58,4,201315,9,2,4,0,4,1,0,0,66,39,1
19,4,235710,11,4,6,3,4,0,0,0,17,39,0
27,2,68586,15,4,4,4,4,1,0,0,55,39,0
48,2,381633,9,5,12,2,4,1,0,0,40,39,0
25,4,244440,8,4,4,1,4,0,14745,0,49,39,1
38,6,221935,8,6,13,2,4,0,3307,0,40,39,0
31,4,493702,14,0,10,1,4,0,0,0,40,39,0
45,1,229719,9,6,12,1,4,1,3052,0,40,39,1
40,4,118665,11,2,7,0,4,1,0,0,71,39,1
54,4,317980,8,2,10,0,4,1,7275,0,45,39,1
38,2,56903,11,4,1,3,4,0,0,0,45,39,0
38,6,267659,11,2,4,5,2,0,0,0,35,39,0
31,4,193172,11,2,11,0,4,1,0,0,45,39,0
65,4,180948,11,2,10,4,4,1,0,0,40,39,1
41,4,137974,11,0,1,4,4,0,0,0,40,39,0
30,0,50290,15,4,1,3,4,1,7285,0,40,39,1
52,5,202755,8,2,10,0,4,1,0,0,40,39,1
56,5,211657,9,2,12,0,4,1,7713,0,40,39,1
45,4,168904,11,5,8,4,2,0,23608,1493,40,39,1
23,4,211186,15,2,10,0,4,1,0,0,31,39,0
25,4,120270,15,4,8,1,4,0,0,0,36,39,0
52,4,136014,11,0,5,2,4,1,0,0,40,39,0
62,4,39176,9,0,13,1,4,1,0,0,40,39,0
66,4,137242,15,0,0,1,2,0,0,0,40,39,0
51,6,212346,9,2,4,0,4,1,0,0,40,39,1
62,4,196986,2,0,13,4,4,0,0,0,40,6,0
49,4,236805,11,2,9,0,4,1,0,0,34,39,0
31,4,217193,9,4,1,1,4,0,0,0,40,39,0
31,4,54279,11,0,5,3,4,1,0,0,40,39,0
38,4,77662,15,4,13,4,4,1,14638,0,21,39,0
56,4,164446,14,2,11,0,4,0,0,0,40,39,0
22,4,259368,9,4,13,1,4,1,0,0,20,39,0
70,6,172802,9,2,4,0,4,1,6907,0,50,39,1
23,4,119730,11,4,12,4,4,0,0,0,18,39,0
32,2,346952,11,6,1,4,4,0,0,0,40,39,0
32,7,108445,9,5,1,4,4,0,0,0,40,39,0
45,4,294222,11,4,13,1,4,1,6847,0,40,39,1
39,4,260753,11,2,12,0,4,1,0,0,33,39,0
33,4,361885,11,6,10,4,3,0,0,0,33,39,0
20,7,73053,2,3,13,1,4,0,0,0,49,18,0
20,4,198649,9,4,13,3,1,0,0,0,40,26,0
77,2,332279,11,0,13,4,2,0,0,0,35,39,0
28,4,531275,11,2,5,0,4,0,0,0,33,39,0
37,5,40591,15,2,10,0,2,1,0,0,45,39,1
34,4,470934,10,6,10,4,4,0,2797,0,60,39,0
54,4,164318,3,0,6,4,2,0,0,1883,45,30,0
38,4,395999,11,0,7,5,2,0,0,0,40,1,0
25,4,56702,11,0,1,4,4,0,0,0,40,26,0
32,4,374780,8,4,12,1,4,1,2954,0,9,39,0
67,4,299388,9,3,0,2,4,1,0,0,40,39,0
57,4,302001,15,2,0,0,4,1,0,0,40,39,0
48,4,218086,9,5,13,1,4,0,0,0,45,39,1
29,1,265340,11,2,14,0,4,1,0,0,60,39,0
40,4,156657,11,2,4,5,4,0,0,0,40,39,1
35,4,213470,11,2,10,5,4,0,0,0,36,39,0
54,2,290452,7,2,3,0,1,1,0,0,40,39,1
48,4,242833,8,2,1,4,1,0,0,0,32,14,0
22,4,209812,11,0,7,1,4,0,0,0,23,39,0
37,6,123234,11,2,10,0,4,1,0,0,45,39,0
59,4,328598,9,2,5,0,4,1,0,0,40,5,1
44,4,381488,15,2,10,0,4,1,0,0,40,39,1
39,5,230604,11,2,4,0,4,1,0,0,40,39,0
28,4,292005,11,2,10,0,1,1,0,0,18,3,0
27,4,259347,11,5,1,4,4,0,2875,0,21,39,0
28,4,134246,0,4,1,4,4,0,0,0,11,39,0
34,4,405677,15,2,8,0,4,1,0,0,45,39,1
41,2,191501,9,4,12,3,4,1,0,0,37,39,0
57,4,193519,11,2,10,4,4,1,0,0,50,39,0
42,5,186449,12,2,10,0,4,1,0,0,40,39,1
33,4,61101,9,0,4,4,4,0,0,0,40,39,0
24,2,173063,11,5,12,1,4,0,0,0,40,39,0
24,4,138442,7,4,8,1,4,0,0,0,50,39,0
21,4,37698,15,4,13,3,4,0,0,0,40,39,0
60,4,145180,12,2,3,0,4,1,0,0,40,39,0
19,4,52510,11,4,13,4,2,0,0,0,27,26,0
40,6,295784,9,0,7,1,4,1,0,0,40,39,0
33,4,47986,6,2,13,0,2,1,0,0,40,15,0
44,4,185729,11,6,4,1,4,0,0,0,40,39,0
42,4,103463,13,0,1,4,4,1,0,0,19,39,0
25,4,201788,11,4,1,3,4,1,0,0,40,39,0
31,4,217380,11,2,12,0,2,1,0,0,45,39,1
52,4,17605,15,0,8,4,4,1,0,0,45,39,1
37,4,547102,15,4,11,3,2,1,2699,0,40,39,0
35,5,215647,9,4,1,3,4,0,0,0,60,39,0
38,4,136332,11,3,1,4,4,0,3611,0,40,31,0
21,4,90353,1,4,6,3,4,1,0,0,40,39,0
29,4,115169,15,4,5,0,4,1,0,0,40,39,1
54,4,237745,2,5,13,1,4,0,0,0,34,39,0
27,1,67104,15,0,8,4,4,0,0,0,40,26,0
23,4,263790,15,4,11,3,4,0,0,0,33,39,0
30,7,115824,9,0,12,1,4,0,0,1534,17,39,0
31,1,30425,11,4,10,1,4,1,0,0,49,39,1
35,4,221089,15,2,10,0,4,1,0,0,40,39,1
38,4,144205,13,4,0,4,4,0,0,0,38,39,0
20,4,311797,11,2,13,0,4,1,0,0,20,39,0
56,4,47518,11,2,10,0,1,1,3265,0,40,30,1
25,4,58783,11,6,1,1,0,0,0,1483,40,39,0
40,4,220774,15,4,10,1,4,1,0,0,45,30,1
38,4,222156,12,0,3,1,4,1,0,0,40,39,0
40,4,294499,14,2,10,0,4,1,14708,0,40,39,1
49,4,205396,9,0,10,1,4,1,0,0,40,39,0
31,4,121354,11,2,11,0,4,1,0,0,45,39,1
37,4,168816,15,0,4,2,4,0,0,0,19,39,0
27,4,260343,15,4,9,1,4,0,0,0,40,39,0
28,2,242224,11,0,7,4,2,0,0,0,40,33,0
39,5,231590,11,5,8,3,4,1,0,0,40,39,0
48,0,48774,11,3,11,4,2,0,7804,0,40,39,0
24,4,178717,0,5,8,4,1,0,0,0,40,16,0
74,1,37048,9,0,10,4,4,1,0,0,40,39,0
32,5,131971,11,2,7,0,4,1,0,0,66,39,0
61,4,131902,11,2,12,0,4,1,0,0,40,26,0
32,4,123668,9,2,10,5,1,0,0,0,35,0,1
38,6,238299,15,2,1,5,4,0,0,0,31,39,1
39,4,51317,11,4,0,3,4,1,0,0,40,39,0
26,4,215203,8,0,8,1,4,1,0,0,40,39,0
33,4,261229,8,0,8,3,4,1,0,0,40,3,0
41,6,446502,15,2,3,0,4,1,0,0,40,13,0
52,4,173231,15,2,11,0,4,1,0,0,85,39,0
31,4,222591,11,2,3,0,4,1,0,0,50,39,0
19,4,54003,11,4,14,0,4,1,0,1630,40,39,0
