0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1172,29,342,63,2,0,20,1,8,385,266,234,128,3,179,186,197,177,801,16,218,54,1,50,1384,1383,0
1139,42,224,43,7,14,20,0,8,185,307,548,524,81,186,28,179,103,326,21,270,54,1,33,485,455,0
1140,42,224,43,7,14,20,0,8,185,309,547,524,81,185,28,179,103,326,21,270,54,1,33,486,460,0
1141,42,224,43,7,14,20,0,8,185,315,549,524,81,187,28,179,103,326,21,270,54,1,33,487,461,0
1173,40,115,63,6,4,12,2,7,185,539,526,10,357,16,458,173,163,391,39,80,10,2,44,588,558,0
1174,31,337,46,2,0,20,1,8,110,244,185,36,7,143,41,170,32,83,8,36,54,1,33,129,127,0
1175,31,337,46,2,0,20,1,8,2,240,188,65,1,146,95,197,177,363,16,219,54,0,106,545,515,0
1176,31,337,46,2,0,20,1,8,4,246,184,23,2,146,189,197,136,429,16,282,12,3,8,653,623,0
1177,31,337,46,2,0,20,1,8,4,212,164,19,0,108,303,197,177,728,16,254,54,3,8,1224,1195,0
1178,43,343,76,2,0,20,1,8,329,231,197,119,94,143,357,127,15,218,8,99,54,16,155,344,314,0
1179,43,343,76,2,0,20,1,8,422,233,197,109,153,146,353,197,177,360,8,36,54,16,155,542,512,0
1183,11,1,11,6,16,20,2,5,185,273,256,550,143,295,471,197,177,521,21,59,5,5,65,795,765,0
1184,11,52,11,6,4,12,2,7,185,326,316,251,301,330,138,197,177,467,45,72,5,5,63,705,675,0
1185,11,52,11,6,4,12,2,7,185,323,317,279,301,330,138,197,177,553,45,70,5,5,63,851,821,0
1186,29,52,11,6,4,12,2,7,185,327,312,193,300,330,138,197,177,760,45,70,5,5,63,1317,1308,0
1180,11,62,11,6,0,20,1,8,382,236,203,123,6,144,252,197,177,371,45,59,5,24,69,554,524,0
1181,11,62,11,6,0,20,1,8,273,276,264,24,39,146,120,197,177,504,45,59,5,24,69,765,735,0
1182,11,62,11,6,0,20,1,8,263,235,192,91,83,136,113,197,177,567,45,59,5,24,69,874,844,0
1187,29,249,11,6,5,1,2,7,185,316,308,251,302,320,439,197,177,685,45,199,5,18,70,1155,1125,0
1188,29,249,11,6,16,20,2,7,185,280,331,443,302,306,91,197,177,748,45,199,5,18,72,1258,1237,0
1149,29,310,11,0,16,20,2,7,185,308,301,264,296,314,181,197,177,750,45,190,5,5,61,1284,1263,0
1150,29,228,11,0,16,20,2,7,185,308,302,272,297,314,181,197,177,750,45,190,5,5,61,1283,1262,0
1151,29,228,11,0,16,20,2,7,185,308,303,279,296,315,342,197,177,750,45,190,5,5,61,1282,1261,0
1142,22,179,32,0,4,4,2,7,185,405,441,421,325,453,1,197,177,669,45,139,26,2,44,1092,1081,0
1143,42,213,67,7,14,20,2,6,185,406,371,546,252,403,392,197,106,171,21,21,54,21,33,282,252,0
1144,29,306,60,0,16,20,2,7,185,405,388,276,327,408,1,197,177,463,45,243,48,12,81,700,670,0
1145,29,61,11,6,16,20,1,8,257,243,185,46,0,139,486,197,177,745,45,59,5,24,68,1255,1233,0
1146,7,33,7,6,0,20,1,8,163,240,189,66,23,143,346,197,177,642,45,59,5,24,68,1042,1012,0
1208,42,241,67,10,4,6,0,8,185,30,270,514,222,241,463,197,177,63,45,36,54,1,147,78,76,0
219,35,196,49,10,4,6,2,6,185,545,541,227,248,24,206,197,177,339,45,127,59,0,152,513,483,0
1147,29,345,35,0,4,4,2,7,185,340,350,393,306,365,335,197,177,698,45,286,28,2,44,1174,1144,0
1148,3,333,3,0,16,20,2,7,185,503,491,230,356,2,39,174,121,600,45,308,3,12,81,945,915,0
1189,29,350,66,8,0,20,1,8,343,192,174,285,0,106,317,71,177,729,16,282,12,1,50,1226,1197,0
1190,41,351,64,2,0,20,1,8,325,245,183,23,1,142,193,19,160,378,45,282,10,3,9,568,538,0
1191,29,351,64,2,0,20,1,8,340,243,187,50,1,144,332,197,177,650,16,169,28,0,102,1053,1023,0
1192,29,351,64,2,0,20,1,8,340,254,195,36,3,169,346,197,177,759,16,169,28,0,102,1316,1307,0
1212,42,362,67,10,0,20,1,8,373,216,215,248,55,146,206,51,83,120,26,36,54,1,14,214,184,0
1233,42,362,67,10,0,20,1,8,371,253,177,526,85,146,206,52,59,233,26,36,54,1,17,362,332,0
1310,42,362,67,10,0,20,1,8,300,233,197,109,257,148,206,52,59,10,45,36,54,1,14,11,9,0
1196,42,362,67,10,0,20,1,8,85,230,169,13,110,120,206,52,59,19,26,36,54,1,14,20,18,0
1198,42,362,67,10,0,20,1,8,26,220,213,235,125,148,206,52,59,24,26,36,54,1,14,25,23,0
1202,42,362,67,10,0,20,1,8,88,216,216,249,114,147,206,52,59,35,26,36,54,1,14,36,34,0
1209,42,362,67,10,0,20,1,8,272,239,184,52,151,131,207,52,83,74,26,36,54,1,14,107,105,0
1193,44,353,77,6,4,12,2,7,185,447,413,13,327,458,483,197,177,417,39,267,60,0,44,631,601,0
1313,44,352,77,6,16,20,2,7,185,421,388,76,349,415,181,197,177,673,45,66,60,0,126,1126,1096,0
1194,24,382,35,0,4,12,2,7,185,416,386,116,319,412,344,197,31,666,45,316,28,19,54,1076,1046,0
1312,17,378,23,0,0,20,2,7,185,390,443,431,316,439,1,197,177,636,45,312,17,2,44,1013,995,0
964,42,219,67,6,4,4,0,8,185,389,150,506,56,208,428,197,177,571,45,126,54,1,20,881,851,0
965,42,219,67,6,4,4,0,8,185,392,151,506,57,209,438,197,177,571,45,126,54,1,20,882,852,0
1316,29,229,54,0,16,20,2,7,185,435,406,215,345,445,264,197,177,670,45,192,42,12,97,1117,1087,0
1317,29,229,54,0,16,20,2,3,185,360,343,216,74,369,30,197,177,772,45,192,42,12,96,1335,1326,0
1318,29,229,54,0,16,20,2,3,185,357,343,257,74,369,26,197,177,772,45,192,42,12,96,1330,1321,0
1319,46,202,80,6,0,20,1,8,138,244,186,46,19,146,349,197,177,394,16,53,5,24,27,593,563,0
1320,26,259,67,2,0,1,2,5,185,547,545,271,95,25,167,197,177,525,45,156,30,12,81,802,772,0
1321,26,259,67,2,0,1,2,7,185,317,305,194,308,319,167,197,177,541,45,156,30,18,70,837,807,0
1322,42,380,67,2,0,20,1,8,42,242,186,50,4,145,440,197,177,526,16,254,54,0,106,804,774,0
1323,29,381,81,6,0,20,1,8,236,249,181,2,2,146,145,197,177,370,16,146,54,3,9,552,522,0
1324,29,381,81,6,0,20,1,8,235,218,170,92,8,115,177,197,177,555,16,146,54,3,9,854,824,0
1314,29,320,81,6,4,12,2,7,185,463,431,36,337,471,15,197,177,607,39,80,10,3,150,957,927,0
1315,45,32,80,6,4,12,3,7,185,416,405,328,330,430,472,197,177,576,39,53,5,5,63,898,868,0
1248,42,191,67,10,0,20,1,8,185,250,180,552,0,146,393,135,26,347,45,34,54,1,20,523,493,0
1255,42,191,67,10,0,20,1,8,354,253,177,526,3,148,401,135,26,407,45,36,54,1,20,617,587,0
1262,42,191,67,10,0,20,1,8,49,252,176,526,0,146,402,135,26,437,45,36,54,1,37,662,632,0
1276,42,191,67,10,0,20,1,8,57,252,176,526,1,146,402,135,26,543,45,36,54,1,37,839,809,0
1285,42,191,67,10,0,20,1,8,121,252,176,526,0,146,402,135,26,610,45,36,54,1,37,960,930,0
1286,42,191,67,10,0,20,1,8,185,252,176,526,0,146,402,135,26,620,45,36,54,1,37,978,948,0
1303,42,191,67,10,0,20,1,8,185,274,251,0,0,136,402,135,26,738,45,36,54,1,37,1244,1222,0
1326,42,384,67,2,0,20,1,8,38,243,186,47,1,146,322,80,6,320,8,254,54,3,8,475,445,0
1325,24,383,35,2,4,12,2,7,185,391,536,462,316,486,2,197,177,636,21,27,28,2,44,1019,985,0
1327,42,79,67,2,4,12,2,7,185,328,309,42,295,330,297,197,88,345,42,28,54,21,33,520,490,0
1328,42,79,67,2,4,12,2,7,185,500,481,11,352,1,162,197,177,427,45,28,54,21,33,650,620,0
1329,42,79,67,2,4,15,2,7,185,406,372,14,326,399,162,197,86,680,36,28,54,21,20,1146,1116,0
1330,17,326,23,2,16,20,2,7,185,390,396,365,316,417,181,197,177,636,45,264,17,2,44,1025,991,0
1301,29,354,67,10,16,20,2,5,185,161,153,253,120,294,341,197,177,730,45,31,54,1,20,1227,1198,0
1332,29,249,11,6,16,20,2,7,185,353,339,253,305,362,1,197,177,748,45,199,5,18,72,1276,1255,0
1333,29,249,11,6,16,20,2,7,185,353,339,253,305,362,1,197,177,748,45,199,5,18,72,1273,1252,0
1334,29,249,11,6,16,20,2,7,185,353,339,253,305,362,1,197,177,748,45,199,5,18,72,1274,1253,0
1335,29,249,11,6,16,20,2,7,185,353,339,253,305,362,1,197,177,748,45,199,5,18,72,1275,1254,0
1347,29,67,11,6,16,20,2,7,185,327,313,206,299,331,486,197,177,584,45,59,5,18,62,913,883,0
1336,42,385,67,2,0,20,1,8,159,249,180,555,1,146,318,197,55,265,16,36,54,16,155,404,374,0
1337,42,385,67,2,0,20,1,8,41,251,177,529,1,145,354,197,55,316,16,36,54,16,155,470,440,0
1338,13,102,14,6,14,20,0,1,185,478,20,519,121,199,254,131,177,122,29,78,24,3,8,221,191,0
1331,29,48,54,6,4,12,2,7,185,525,524,285,357,12,476,197,52,497,24,50,42,12,85,755,724,0
1339,42,200,58,14,0,20,1,8,301,245,182,19,10,142,238,34,177,264,16,254,54,3,9,403,373,0
1340,11,68,11,0,0,20,2,7,185,25,29,190,60,56,405,197,177,440,45,69,5,18,71,668,638,0
1341,29,63,11,0,0,20,2,7,185,351,335,257,305,356,136,197,177,748,45,71,5,18,72,1262,1241,0
1342,29,63,11,0,0,20,2,7,185,353,338,271,305,361,2,197,177,748,45,71,5,18,72,1270,1249,0
1343,29,63,11,0,0,20,2,7,185,352,337,271,305,360,2,197,177,748,45,71,5,18,72,1265,1244,0
1344,29,63,11,0,0,20,2,7,185,353,338,271,305,361,2,197,177,748,45,71,5,18,72,1266,1245,0
1345,29,63,11,0,0,20,2,7,185,352,337,271,305,359,90,197,177,748,45,71,5,18,72,1268,1247,0
1346,29,63,11,0,0,20,2,7,185,353,339,278,305,362,90,197,177,748,45,71,5,18,72,1269,1248,0
1348,43,11,76,13,0,20,1,8,344,219,211,220,4,129,395,197,177,498,16,26,10,3,8,757,727,0
1349,43,11,76,13,0,20,1,8,335,247,181,6,0,143,406,197,177,549,45,26,10,0,106,846,816,0
1350,35,114,49,2,0,20,1,8,338,241,186,52,4,142,33,197,63,232,8,230,37,0,105,361,331,0
1351,35,113,49,2,0,20,1,8,409,199,224,319,14,124,66,197,177,581,45,209,37,0,106,907,877,0
1352,35,114,49,2,0,20,1,8,409,229,210,171,3,164,178,197,177,708,16,105,37,0,106,1186,1157,0
1353,35,114,49,2,0,20,1,8,348,251,179,533,6,147,292,197,177,590,6,280,10,0,106,921,891,0
1354,11,271,11,10,4,20,2,7,185,420,385,37,316,412,486,197,177,466,45,244,5,18,71,704,674,0
1355,11,271,11,10,4,20,2,7,185,421,419,354,321,445,486,197,177,473,45,59,5,5,63,715,685,0
1356,11,271,11,10,4,20,2,7,185,325,310,157,301,326,486,197,177,530,45,59,5,18,70,812,782,0
1357,11,271,11,10,4,20,2,7,185,341,319,548,301,345,486,197,177,534,45,244,5,18,62,817,787,0
1358,11,271,11,10,4,20,2,7,185,311,299,207,295,314,486,197,177,554,45,59,5,18,70,852,822,0
1359,11,271,11,10,4,20,2,6,185,29,30,88,59,59,7,197,177,559,45,244,5,18,71,861,831,0
1360,11,271,11,10,4,6,2,5,185,12,7,144,208,45,486,197,177,586,45,59,5,5,71,915,885,0
1361,29,271,11,10,4,6,2,5,185,11,8,174,208,45,486,197,177,586,45,59,5,5,71,916,886,0
1362,29,271,11,10,4,6,2,5,185,7,5,363,208,43,486,197,177,586,45,59,5,5,71,917,887,0
1363,11,271,11,10,4,6,2,5,185,10,17,334,210,50,486,197,177,625,45,244,5,5,71,984,954,0
1364,29,271,11,10,4,6,2,5,185,12,17,321,211,51,486,197,177,625,45,244,5,5,71,985,955,0
1365,29,271,11,10,4,6,2,5,185,551,18,453,212,41,486,197,177,625,45,244,5,5,71,986,956,0
1366,11,271,11,10,4,20,2,7,185,344,323,62,310,346,486,197,177,632,45,244,5,18,62,998,968,0
1367,11,271,11,10,4,20,2,7,185,29,30,88,62,60,486,197,177,635,45,244,5,18,71,1008,978,0
1368,29,271,11,10,4,6,2,5,185,14,11,159,209,48,486,197,177,679,45,59,5,5,71,1143,1113,0
1369,29,271,11,11,4,6,2,5,185,16,9,90,209,48,486,197,177,679,45,59,5,5,71,1144,1114,0
1370,29,271,11,10,4,6,2,5,185,16,10,107,209,48,486,197,177,679,45,59,5,5,71,1145,1115,0
1371,29,271,11,10,4,20,2,7,185,318,309,236,302,322,486,197,177,685,45,59,5,18,70,1154,1124,0
1372,29,271,11,10,4,20,2,7,185,26,32,203,61,58,486,197,177,693,45,244,5,18,71,1165,1135,0
1373,29,271,11,10,4,20,2,7,185,329,323,285,298,338,486,197,177,699,45,244,5,18,62,1175,1145,0
1374,29,271,11,10,4,20,2,7,185,426,404,293,322,436,486,197,177,700,45,59,5,5,62,1176,1146,0
1375,29,271,11,10,4,6,2,5,185,17,12,126,210,50,486,197,177,706,45,59,5,5,71,1183,1153,0
1376,29,271,11,10,4,6,2,5,185,13,9,159,211,47,486,197,177,706,45,59,5,5,71,1184,1154,0
1377,29,271,11,10,4,6,2,5,185,18,19,274,209,52,486,197,177,706,45,59,5,5,71,1182,1155,0
1378,29,271,11,10,4,20,2,7,185,325,306,63,303,325,486,197,177,713,45,64,5,18,70,1194,1165,0
1379,29,271,11,10,4,12,2,7,185,29,34,189,63,56,486,197,177,741,45,59,5,18,71,1249,1227,0
1380,29,271,11,10,4,12,2,7,185,306,300,292,291,313,7,197,177,763,45,43,5,18,70,1320,1311,0
1381,29,271,11,10,4,18,2,7,185,423,386,544,318,416,7,197,177,768,45,43,5,18,71,1326,1317,0
1382,29,271,11,10,4,20,2,7,185,423,407,316,334,438,151,197,177,798,45,59,5,5,63,1381,1372,0
1383,11,271,11,6,4,20,2,7,185,430,409,293,316,445,151,197,177,396,45,59,5,5,63,597,567,0
1384,11,271,11,6,4,20,2,7,185,346,322,548,295,349,78,197,177,409,45,244,5,18,62,620,590,0
1385,11,271,11,6,4,20,2,7,185,423,416,346,327,445,151,197,177,438,45,59,5,5,63,663,633,0
1386,11,271,11,6,4,20,2,7,185,24,29,204,60,56,486,197,177,440,45,244,5,18,71,667,637,0
1387,11,271,11,6,4,6,2,5,185,5,23,444,209,49,486,197,177,449,45,59,5,5,71,679,649,0
1388,29,271,11,6,4,6,2,5,185,5,23,444,209,49,486,197,177,449,45,59,5,5,71,680,650,0
1389,29,271,11,6,4,6,2,5,185,5,23,444,209,49,486,197,177,449,45,59,5,5,71,681,651,0
1390,20,144,26,6,14,20,2,7,185,526,525,285,357,13,477,197,177,497,21,108,22,12,85,754,723,0
1391,35,280,49,0,16,20,2,6,185,61,64,305,269,79,295,197,177,374,45,208,37,10,111,560,530,0
1392,29,40,56,0,16,20,2,7,185,391,430,422,316,326,1,197,177,636,45,49,43,2,44,1014,980,0
1407,11,61,11,10,4,12,2,7,185,367,369,375,290,383,486,197,177,257,30,59,5,18,29,393,363,0
1393,11,387,11,0,14,20,2,7,185,413,404,339,321,423,264,197,177,473,45,318,5,5,63,716,686,0
1394,11,387,11,0,14,20,2,7,185,414,404,335,321,432,264,197,177,473,45,318,5,5,63,717,687,0
1395,29,387,11,0,16,20,2,7,185,350,334,257,305,354,22,197,177,748,45,318,5,18,72,1260,1239,0
1396,29,387,11,0,16,20,2,7,185,350,335,264,304,355,22,197,177,748,45,318,5,18,72,1261,1240,0
1397,11,58,11,6,0,20,1,8,208,242,187,52,15,141,346,197,177,502,16,59,5,24,68,763,733,0
1398,12,58,11,6,0,20,1,8,400,227,197,132,4,129,378,197,177,587,45,282,10,24,68,918,888,0
1399,11,271,11,10,0,20,1,8,229,245,186,36,26,149,355,197,177,515,45,59,5,24,68,788,758,0
1400,11,271,11,10,0,20,1,8,234,240,189,66,33,141,122,197,177,486,45,59,5,24,68,738,708,0
1401,11,58,11,10,0,20,1,8,192,234,197,108,7,146,122,197,177,310,45,59,5,24,67,462,432,0
1402,11,271,11,14,0,20,1,8,421,248,182,6,17,145,355,197,177,558,45,57,5,24,68,860,830,0
1403,11,58,11,6,0,20,1,8,413,227,202,152,3,146,486,197,177,376,45,282,10,24,68,565,535,0
1404,29,348,11,0,16,20,2,7,185,353,339,278,305,362,1,197,177,748,45,291,5,18,72,1277,1256,0
1406,11,54,11,6,4,12,2,7,185,498,482,165,355,1,57,197,177,539,45,53,5,18,70,829,799,0
1408,11,54,11,6,4,12,2,7,185,337,316,62,308,340,148,197,177,541,26,53,5,18,70,836,806,0
1405,29,54,11,6,4,12,2,7,185,325,312,219,308,329,146,197,177,802,26,53,5,18,70,1386,1385,0
