,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6259,5,6,0,12,3,0,0,3,4,0,17,13,0,34,0
6260,0,1,0,15,1,0,7,0,4,0,2,2,4,37,0
6261,0,6,0,5,4,2,5,0,4,1,2,18,2,10,0
6262,1,7,0,13,6,5,11,0,0,1,2,16,0,32,0
6263,10,8,0,8,3,3,2,4,3,0,2,14,0,19,0
6264,1,2,0,2,4,0,7,4,0,1,13,20,1,0,0
6265,1,8,0,1,0,1,13,3,3,1,15,17,1,34,1
6266,2,4,0,3,0,1,9,2,0,0,4,15,2,27,0
6267,10,6,0,6,3,3,12,4,4,1,4,11,1,35,0
6268,9,8,0,7,0,2,11,0,2,1,18,4,0,36,1
6269,4,1,0,9,1,0,10,5,1,1,2,18,2,22,0
6270,6,1,0,1,0,4,2,1,1,0,2,6,0,29,0
6271,2,7,0,1,0,0,4,3,0,1,8,20,3,27,0
6272,8,2,0,9,3,6,13,3,0,1,2,0,3,19,0
6273,3,3,0,0,3,1,10,2,1,0,10,18,0,1,1
6274,0,2,0,12,5,0,9,2,0,1,6,11,4,17,0
6275,10,0,0,9,4,3,1,0,0,1,11,7,0,11,1
6276,6,2,0,10,3,4,13,1,4,1,16,5,5,34,1
6277,1,6,0,2,5,5,14,4,3,0,3,2,1,38,0
6278,4,2,0,0,4,1,7,0,3,1,18,3,5,12,1
6279,7,2,0,2,0,3,3,3,0,0,1,18,2,17,0
6280,9,8,0,9,3,5,14,1,2,0,13,13,2,4,0
6281,6,4,0,14,5,1,4,5,2,0,3,9,4,36,1
6282,8,7,0,5,6,4,5,4,1,1,8,15,0,35,0
6283,2,2,0,15,3,4,6,0,4,1,10,9,3,34,0
6284,1,6,0,12,5,3,8,3,4,0,5,6,1,14,0
6285,8,1,0,10,4,3,8,1,1,0,14,16,5,37,1
6286,8,4,0,3,0,5,14,1,0,1,0,6,4,25,0
6287,7,6,0,15,1,5,0,5,0,0,0,11,5,24,0
6288,1,4,0,4,6,2,10,2,1,0,4,15,4,0,0
6289,4,5,0,8,4,2,7,1,0,1,10,2,3,3,0
6290,8,6,0,10,6,0,8,2,2,0,13,20,0,17,0
6291,8,0,0,7,0,2,9,1,1,0,5,18,5,33,0
6292,1,0,0,14,2,5,13,5,1,1,8,0,0,35,0
6293,0,8,0,13,1,4,12,2,4,1,2,2,3,35,0
6294,2,3,0,15,2,4,12,0,2,1,8,11,3,17,0
6295,0,8,0,0,3,6,14,5,2,1,0,16,3,25,0
6296,6,8,0,1,0,6,6,3,2,1,6,11,0,28,0
6297,7,4,0,7,0,6,6,1,3,0,8,4,0,23,0
6298,0,7,0,13,0,4,3,3,0,0,4,6,0,32,0
6299,3,6,0,8,0,1,13,3,0,1,15,6,1,12,0
6300,3,6,0,3,4,3,11,2,0,1,18,8,2,34,1
6301,10,8,0,14,1,4,5,2,3,1,13,19,3,33,0
6302,6,6,0,10,1,6,5,1,0,0,13,16,3,1,0
6303,7,5,0,8,1,0,9,1,3,1,3,12,3,22,0
6304,6,7,0,14,1,6,4,1,2,1,8,11,0,7,0
6305,5,7,0,1,4,2,2,1,3,0,10,7,4,22,1
6306,10,3,0,0,6,0,3,3,1,1,13,7,3,17,0
6307,9,8,0,12,3,1,2,1,3,0,17,8,0,12,0
6308,1,6,0,2,1,5,7,0,3,0,17,11,3,37,0
6309,8,4,0,0,6,4,5,2,1,1,2,2,4,3,0
6310,9,4,0,14,5,5,9,1,0,1,18,8,0,37,1
6311,10,2,0,5,0,0,5,0,0,1,2,2,1,35,0
6312,0,1,0,1,0,4,1,3,1,1,4,13,5,8,0
6313,0,1,0,11,6,5,8,1,2,1,6,12,1,1,0
6314,2,5,0,0,3,4,7,3,1,1,7,11,0,9,0
6315,6,5,0,2,0,4,4,3,0,1,2,0,0,8,0
6316,3,5,0,5,1,3,9,0,3,0,17,11,1,26,0
6317,5,3,0,11,0,5,11,3,1,0,2,2,2,29,0
6318,1,6,0,3,3,4,9,1,1,0,8,0,3,5,0
6319,3,3,0,12,2,5,5,4,2,0,4,13,5,40,0
6320,0,3,0,8,2,5,8,2,2,1,13,15,1,1,0
6321,1,5,0,12,5,4,2,5,2,1,0,17,3,40,1
6322,0,6,0,0,2,5,14,3,0,0,13,17,5,19,0
6323,8,4,0,5,6,0,6,3,1,1,12,11,0,26,0
6324,5,2,0,7,4,0,2,5,0,0,18,14,4,7,1
6325,4,3,0,8,0,0,14,3,0,1,15,11,2,34,0
6326,7,5,0,8,4,1,5,4,2,0,12,0,0,34,0
6327,1,2,0,8,3,0,7,3,1,0,17,5,1,19,0
6328,9,5,0,1,5,3,14,0,1,0,13,12,1,5,0
6329,5,2,0,10,2,2,11,5,1,0,3,1,5,11,1
6330,0,7,0,9,6,3,1,3,4,1,13,17,5,36,0
6331,0,0,0,15,0,6,13,1,1,0,4,20,5,7,0
6332,2,8,0,6,4,4,5,2,4,0,0,12,4,31,0
6333,1,1,0,5,3,6,6,3,1,0,13,15,1,1,0
6334,7,6,0,9,3,1,2,1,0,1,9,7,1,24,1
6335,0,6,0,0,0,6,8,3,0,1,0,18,3,10,0
6336,0,6,0,11,0,5,13,2,0,1,17,15,0,8,0
6337,0,1,0,11,2,1,9,0,0,1,7,16,1,38,0
6338,4,8,0,13,4,3,10,0,1,0,10,13,4,16,0
6339,3,7,0,3,0,4,14,2,4,1,17,12,5,31,0
6340,5,4,0,8,0,0,9,3,3,1,11,13,3,41,0
6341,0,6,0,12,0,5,14,3,4,1,18,11,3,17,0
6342,4,1,0,9,5,3,9,5,1,0,15,15,5,21,0
6343,2,3,0,10,0,0,5,5,0,0,6,4,2,10,0
6344,10,2,0,0,2,6,3,0,0,1,5,10,5,8,1
6345,5,6,0,15,0,5,6,3,0,1,1,4,5,31,0
6346,6,4,0,15,1,0,1,0,3,0,13,19,5,10,0
6347,0,6,0,10,3,1,2,3,3,1,17,16,4,13,0
6348,5,2,0,13,2,4,12,4,1,1,10,13,1,40,0
6349,6,7,0,5,0,2,3,3,0,0,16,4,4,14,1
6350,4,1,0,15,0,2,10,3,4,0,13,11,5,35,0
6351,6,5,0,14,0,5,8,4,4,1,13,11,2,28,0
6352,6,6,0,3,0,4,7,2,1,1,8,17,1,37,0
6353,4,8,0,15,0,5,5,3,4,0,13,10,1,9,0
6354,2,0,0,1,2,3,3,0,3,1,6,2,3,41,0
6355,0,7,0,12,1,3,9,2,2,1,2,6,5,26,0
6356,5,4,0,6,0,1,3,5,0,0,2,6,3,23,0
6357,4,3,0,3,0,1,1,1,1,0,15,12,1,35,0
6358,4,8,0,2,0,3,2,2,1,1,15,14,4,36,0
6359,4,0,0,3,6,2,9,1,0,0,13,9,3,11,0
6360,0,3,0,4,5,0,14,1,2,0,2,9,2,12,0
6361,9,1,0,13,0,0,1,2,4,1,14,2,1,10,0
6362,1,5,0,0,6,3,1,3,1,1,13,13,2,9,0
6363,4,3,0,7,1,6,3,0,3,0,18,19,3,35,1
6364,7,5,0,0,4,4,10,1,0,1,8,6,5,4,0
6365,4,5,0,3,1,6,5,0,1,0,2,2,2,27,0
6366,5,2,0,10,3,3,6,4,0,0,2,6,4,19,0
6367,8,4,0,5,1,4,3,2,0,0,11,14,3,19,0
6368,9,4,0,12,3,4,8,4,4,0,2,7,5,28,0
6369,2,7,0,2,1,5,9,4,2,0,4,11,5,22,0
6370,0,4,0,15,5,0,7,3,0,1,15,11,5,37,0
6371,6,3,0,1,1,1,6,1,4,0,16,13,5,25,0
6372,2,0,0,3,2,6,9,4,0,0,8,5,0,26,0
6373,2,8,0,6,2,3,10,4,4,0,13,18,5,4,0
6374,4,6,0,13,2,2,8,3,4,1,14,11,5,30,0
6375,8,6,0,13,1,1,4,0,2,0,9,0,5,18,1
6376,4,0,0,7,6,5,5,3,3,1,4,15,4,8,0
6377,8,0,0,15,5,4,13,1,3,0,0,15,0,22,0
6378,5,1,0,4,0,6,0,4,3,1,17,16,0,32,0
6379,9,3,0,13,0,6,3,2,4,1,15,9,2,1,0
6380,1,4,0,15,0,6,0,2,0,1,0,15,4,21,0
6381,5,1,0,15,3,2,2,4,3,1,18,19,0,28,1
6382,7,8,0,0,6,0,8,4,3,0,17,6,3,16,0
6383,9,6,0,5,3,5,5,2,3,1,17,4,5,28,0
6384,9,1,0,1,5,5,6,5,2,1,18,5,5,36,1
6385,7,2,0,12,2,5,1,3,1,1,10,17,2,30,1
6386,2,5,0,7,2,5,11,2,1,1,0,6,2,39,0
6387,9,4,0,3,1,2,8,2,3,1,2,11,0,38,0
6388,0,0,0,12,3,1,11,4,0,0,6,0,4,5,0
6389,2,5,0,4,4,0,8,3,4,1,18,3,5,26,1
6390,10,8,0,4,6,5,1,0,4,1,9,10,4,23,1
6391,7,7,0,10,4,3,10,4,2,1,5,7,1,0,1
6392,0,8,0,1,0,2,14,4,2,0,6,2,3,4,0
6393,0,2,0,15,3,4,6,0,2,0,8,2,0,17,0
6394,8,0,0,13,6,5,12,5,2,0,1,17,2,7,1
6395,4,5,0,11,1,2,5,0,4,0,5,6,0,40,1
6396,0,8,0,7,2,3,5,4,1,0,17,11,2,17,0
6397,2,8,0,15,0,1,12,1,2,1,17,11,5,13,0
6398,0,2,0,7,6,0,3,4,4,1,2,0,3,18,0
6399,0,2,0,8,0,6,6,1,4,1,11,11,4,39,0
6400,3,7,0,9,5,3,5,0,1,0,17,12,3,14,0
6401,6,2,0,14,4,0,4,2,2,0,5,5,1,11,1
6402,9,6,0,8,5,3,10,1,3,0,4,4,0,2,0
6403,3,6,0,15,2,0,13,3,4,0,13,11,1,35,0
6404,0,3,0,11,2,4,9,4,1,1,2,0,1,30,0
6405,6,0,0,8,0,5,11,3,0,1,13,11,5,21,0
6406,2,6,0,8,1,2,2,1,1,0,14,2,2,13,0
6407,7,5,0,9,2,6,10,0,2,1,1,17,4,18,1
6408,3,7,0,1,0,5,3,1,2,1,10,13,2,5,0
6409,0,3,0,8,0,5,11,1,1,1,8,2,5,16,0
6410,0,6,0,1,3,4,0,3,4,0,10,20,5,6,0
6411,10,1,0,6,2,6,2,1,3,1,13,10,4,26,0
6412,8,6,0,6,0,5,1,1,1,1,18,16,4,38,1
6413,5,6,0,4,6,1,11,2,3,0,17,11,2,14,0
6414,2,1,0,6,0,6,14,1,0,1,4,6,1,0,0
6415,5,7,0,0,4,4,13,4,1,1,18,10,4,1,1
6416,3,1,0,8,1,0,13,3,1,0,10,2,4,4,0
6417,1,6,0,3,6,5,13,1,0,0,6,20,0,27,0
6418,2,1,0,12,5,0,4,3,4,0,8,4,0,2,0
6419,1,3,0,15,0,0,1,3,0,1,6,11,0,19,0
6420,8,1,0,12,3,3,3,0,3,1,18,19,1,22,1
6421,1,3,0,12,2,5,14,4,3,0,2,6,1,39,0
6422,10,3,0,15,4,5,13,3,1,1,13,18,3,33,0
6423,7,8,0,2,3,6,8,1,0,0,13,0,5,25,0
6424,10,3,0,11,0,1,10,1,1,0,4,11,3,31,0
6425,0,3,0,5,2,4,1,5,2,0,6,11,5,19,0
6426,0,3,0,1,0,4,9,0,0,0,10,15,1,13,0
6427,10,3,0,1,3,1,0,3,0,1,14,19,5,14,1
6428,1,8,0,8,5,4,5,1,4,1,8,15,2,23,0
6429,9,5,0,8,2,2,13,5,1,0,13,15,5,40,0
6430,9,7,0,15,1,3,3,3,1,1,8,5,5,24,0
6431,6,1,0,8,0,3,5,4,3,0,17,6,1,2,0
6432,7,2,0,1,6,4,5,1,0,0,2,20,3,9,0
6433,8,4,0,1,6,4,0,4,0,1,13,18,3,14,0
6434,2,3,0,1,0,5,6,3,3,0,5,15,1,36,0
6435,1,8,0,9,3,6,8,4,0,0,17,2,1,0,0
6436,1,0,0,6,3,5,12,5,2,0,8,6,5,29,0
6437,5,1,0,5,4,3,9,3,0,1,17,13,2,5,0
6438,8,4,0,9,3,2,0,5,2,0,11,6,3,26,1
6439,10,2,0,3,4,5,4,4,1,0,2,11,4,18,0
6440,2,8,0,2,4,6,11,2,4,0,12,2,0,31,0
6441,6,7,0,8,1,1,4,5,3,0,11,16,4,24,1
6442,5,0,0,15,5,4,0,5,3,0,6,4,2,7,0
6443,0,0,0,15,2,5,2,0,0,0,13,16,1,7,0
6444,0,0,0,11,5,5,8,4,0,1,2,20,5,12,0
6445,1,6,0,3,3,2,9,4,2,1,6,11,0,3,0
6446,0,1,0,4,1,5,11,2,0,0,8,5,0,38,0
6447,6,6,0,2,0,0,12,4,2,0,17,11,3,38,0
6448,0,8,0,13,0,3,3,1,1,0,13,11,0,8,0
6449,7,2,0,7,4,2,10,1,2,0,18,1,1,26,1
6450,8,5,0,9,0,4,9,4,4,1,17,2,3,20,0
6451,0,2,0,3,0,4,13,4,1,0,12,2,5,19,0
6452,9,1,0,6,5,0,0,3,3,1,6,19,4,23,1
6453,3,4,0,5,3,0,2,5,4,0,2,2,0,10,0
6454,10,8,0,13,0,5,0,2,4,1,13,6,0,3,0
6455,5,0,0,14,1,5,3,0,1,0,2,9,2,28,0
6456,5,8,0,1,4,6,11,5,4,0,14,16,2,36,1
6457,0,6,0,2,5,6,9,2,3,0,2,9,4,6,0
6458,9,3,0,1,5,6,3,5,3,1,4,8,4,31,1
6459,1,0,0,8,4,5,12,0,2,1,18,7,4,3,1
6460,5,5,0,3,2,0,14,5,3,1,0,8,5,24,1
6461,9,8,0,3,6,4,5,2,2,0,8,11,5,29,0
6462,7,8,0,8,0,1,8,1,0,0,17,9,4,22,0
6463,6,2,0,9,0,2,11,0,0,1,14,14,5,41,1
6464,2,1,0,3,1,4,0,2,0,1,13,19,3,31,0
6465,0,1,0,11,5,6,12,3,4,0,0,13,4,24,0
6466,9,5,0,3,2,2,4,1,1,0,2,2,1,24,0
6467,1,2,0,6,6,4,6,1,1,1,4,11,0,11,0
6468,9,2,0,12,0,0,2,4,3,1,12,15,5,30,0
6469,6,8,0,11,0,3,8,3,3,1,2,16,2,27,0
6470,5,6,0,8,2,4,13,0,1,1,18,4,1,8,1
6471,8,2,0,5,0,6,5,5,2,1,3,11,4,7,0
6472,2,4,0,10,4,6,7,5,0,1,6,9,4,4,0
6473,0,6,0,1,4,1,10,0,3,1,4,2,1,33,0
6474,9,7,0,10,3,6,3,5,4,0,14,7,0,16,1
6475,10,4,0,4,2,4,7,3,3,0,2,6,3,13,0
6476,2,2,0,1,6,6,12,3,2,1,1,17,5,33,1
6477,4,3,0,15,3,0,11,5,3,1,14,7,0,28,1
6478,3,3,0,3,2,4,11,3,3,0,18,5,3,20,1
6479,4,8,0,10,4,6,7,1,0,1,14,7,3,28,1
6480,5,6,0,11,3,5,11,0,2,0,14,20,3,38,0
6481,1,8,0,13,2,0,10,0,3,0,14,0,2,34,0
6482,10,8,0,13,6,0,10,1,1,0,1,13,5,25,0
6483,3,6,0,5,0,0,5,2,4,0,8,20,2,16,0
6484,2,1,0,0,1,6,9,4,2,0,8,4,4,33,0
6485,0,4,0,2,1,5,14,4,0,1,12,2,2,8,0
6486,9,6,0,1,3,6,10,1,1,1,18,16,2,39,1
6487,9,3,0,6,4,6,4,4,3,0,18,6,4,39,1
6488,0,2,0,4,6,1,8,2,4,0,13,4,3,38,0
6489,3,3,0,0,0,2,9,3,2,0,8,3,5,2,0
6490,6,6,0,15,4,0,6,3,4,1,3,2,3,26,0
6491,6,1,0,7,6,5,14,3,2,1,0,18,0,29,0
6492,3,6,0,0,2,4,9,2,3,0,2,2,5,17,0
6493,7,2,0,12,0,3,6,3,1,0,13,4,0,17,0
6494,9,6,0,10,1,4,0,4,2,0,8,9,3,5,0
6495,0,6,0,11,3,0,7,5,2,0,13,15,3,35,0
6496,8,8,0,12,3,4,9,4,2,0,6,10,5,9,0
6497,0,3,0,9,6,3,8,4,3,1,1,14,5,16,1
6498,3,4,0,3,3,0,9,4,2,0,13,3,4,23,0
6499,2,6,0,15,2,3,4,2,4,0,13,13,5,4,0
6500,5,2,0,5,5,5,8,5,3,0,2,14,5,29,0
6501,3,3,0,6,4,5,1,1,3,0,8,2,2,19,0
6502,4,0,0,1,2,6,6,3,0,1,11,8,5,25,1
6503,2,6,0,15,0,4,6,0,2,0,12,11,0,3,0
6504,10,0,0,3,3,4,5,1,1,0,15,6,4,41,0
6505,8,0,0,6,2,6,9,1,3,0,2,6,4,33,0
6506,7,2,0,0,2,5,5,3,4,1,2,10,5,12,0
6507,7,4,0,13,0,3,9,1,4,1,10,18,2,5,0
6508,3,6,0,5,6,6,14,3,1,0,14,15,5,13,0
6509,3,4,0,8,1,1,11,3,2,0,5,10,5,1,1
6510,6,0,0,3,3,4,2,1,2,1,2,9,0,34,0
6511,8,3,0,15,0,2,13,5,3,1,3,14,4,9,1
6512,1,0,0,12,6,4,3,0,4,1,17,20,0,28,0
6513,7,3,0,4,3,0,0,2,4,1,9,13,3,23,1
6514,9,4,0,13,5,4,13,3,0,0,4,3,3,14,0
6515,3,5,0,10,4,2,5,0,2,1,5,12,0,35,1
6516,0,0,0,13,0,3,14,4,3,1,2,11,2,38,0
6517,2,8,0,14,0,2,12,2,3,1,2,6,1,18,0
6518,0,3,0,7,5,6,6,5,3,0,13,0,0,32,0
6519,1,0,0,3,1,2,13,4,1,1,13,0,3,37,0
6520,8,1,0,8,5,6,7,3,2,1,1,5,1,30,1
6521,3,0,0,0,0,5,8,0,2,1,0,2,5,13,0
6522,1,2,0,5,6,6,10,1,4,0,17,0,0,9,0
6523,8,3,0,9,1,0,4,5,4,0,16,3,2,1,1
6524,3,5,0,1,2,1,13,4,4,0,5,8,1,21,1
6525,5,2,0,2,2,1,10,0,2,1,5,19,5,27,1
6526,0,8,0,11,1,0,4,2,2,1,2,6,1,10,0
6527,0,2,0,12,5,4,6,4,1,1,2,6,5,23,0
6528,10,7,0,8,6,0,2,1,4,0,2,20,4,32,0
6529,0,2,0,7,1,2,1,4,0,0,8,11,0,36,0
6530,2,8,0,7,0,1,13,0,1,0,17,11,2,20,0
6531,0,6,0,0,0,5,9,2,3,1,15,15,1,2,0
6532,8,4,0,13,5,0,14,1,1,0,10,15,2,29,0
6533,3,4,0,12,6,0,5,0,2,0,0,13,4,24,0
6534,1,6,0,5,3,2,8,2,4,1,2,0,4,10,0
6535,9,8,0,0,4,1,2,0,2,0,1,7,0,27,1
6536,4,8,0,11,3,6,5,4,3,0,10,6,3,32,0
6537,5,2,0,12,1,4,12,3,0,0,6,2,1,19,0
6538,2,1,0,9,2,1,4,1,2,0,11,2,5,11,0
6539,2,0,0,0,4,1,0,5,3,0,18,10,4,17,1
6540,1,2,0,1,1,2,8,5,2,0,4,13,0,24,0
6541,5,8,0,0,0,0,10,4,3,1,13,20,0,38,0
6542,1,4,0,14,2,5,7,3,0,1,8,20,3,2,0
6543,3,0,0,12,1,0,2,3,3,0,4,19,0,1,0
6544,6,1,0,1,2,0,12,0,4,0,18,14,1,37,1
6545,4,6,0,11,5,2,12,5,2,1,5,18,0,1,1
6546,4,5,0,9,5,1,2,3,2,0,15,11,1,36,0
6547,6,8,0,1,1,1,4,3,0,1,9,10,4,36,1
6548,0,2,0,9,6,3,8,3,1,0,8,11,1,14,0
6549,7,4,0,15,4,6,12,3,2,1,7,5,4,11,1
6550,1,5,0,14,1,3,12,2,1,0,4,11,1,36,0
6551,10,2,0,7,2,1,11,0,4,0,18,5,3,29,1
6552,4,7,0,4,3,6,2,4,1,0,2,9,3,1,0
6553,1,3,0,5,4,5,14,1,2,0,13,6,0,11,0
6554,5,3,0,7,0,3,5,2,1,0,17,20,1,0,0
6555,2,3,0,2,0,5,9,4,2,1,5,13,0,33,0
6556,7,6,0,13,4,2,4,5,4,1,7,19,0,14,1
6557,9,2,0,3,0,3,10,3,3,1,2,14,5,39,0
6558,1,2,0,6,0,0,5,3,3,1,16,11,5,3,0
6559,7,6,0,2,6,6,5,4,4,0,13,0,4,18,0
6560,4,6,0,7,0,5,3,2,1,0,2,9,5,9,0
6561,6,5,0,7,1,3,4,1,4,1,18,16,1,33,1
6562,5,2,0,12,1,4,14,3,4,1,16,15,1,25,0
6563,8,4,0,10,0,5,11,1,3,1,2,4,2,34,0
6564,6,6,0,8,0,0,3,5,4,1,13,15,1,1,0
6565,10,0,0,2,6,4,0,5,0,1,10,5,5,30,1
6566,6,1,0,7,6,5,12,0,2,1,9,19,3,0,1
6567,3,0,0,8,2,2,1,5,4,1,18,1,3,13,1
6568,9,6,0,5,4,3,0,3,3,0,13,6,2,40,0
6569,2,0,0,0,6,6,7,4,3,1,0,0,0,8,0
6570,6,5,0,1,6,4,8,4,1,0,6,2,0,2,0
6571,0,3,0,4,0,1,10,3,1,1,10,6,1,19,0
6572,0,8,0,2,6,4,2,3,3,0,10,11,2,10,0
6573,4,7,0,11,1,6,8,0,1,0,15,2,2,29,0
6574,1,2,0,9,2,6,5,0,2,1,18,10,2,16,1
6575,6,2,0,11,0,0,13,5,2,0,7,13,2,31,0
6576,2,4,0,6,2,3,10,5,1,0,15,11,5,10,0
6577,2,4,0,0,0,6,10,2,2,0,9,15,0,14,0
6578,4,0,0,5,6,1,9,1,0,0,14,10,4,26,1
6579,8,4,0,7,6,0,11,0,0,0,3,1,3,23,1
6580,8,5,0,3,6,0,7,3,4,1,17,11,3,4,0
6581,4,8,0,1,0,3,9,3,3,0,4,11,5,11,0
6582,9,0,0,15,2,5,2,0,3,0,12,12,5,13,0
6583,9,7,0,5,2,6,8,3,1,0,17,9,0,2,0
6584,4,8,0,5,2,0,3,0,0,1,10,1,0,38,1
6585,10,8,0,3,5,1,6,0,1,1,17,11,4,6,0
6586,2,1,0,8,6,2,4,3,4,1,7,7,4,7,1
6587,1,5,0,12,0,4,12,1,2,0,13,13,2,23,0
6588,6,3,0,13,0,6,5,3,3,0,5,11,2,33,0
6589,1,6,0,11,3,6,6,1,0,1,2,15,0,4,0
6590,4,3,0,7,3,2,6,3,0,1,18,19,0,21,1
6591,2,4,0,8,0,4,2,3,0,1,10,2,2,19,0
6592,9,1,0,9,1,5,1,1,1,0,11,8,5,9,1
6593,10,5,0,13,5,6,5,4,2,1,16,13,0,7,0
6594,8,8,0,9,4,6,13,0,4,1,18,18,2,31,1
6595,2,2,0,7,6,2,6,5,1,0,2,2,5,19,0
6596,3,2,0,11,0,3,5,0,0,1,13,9,2,3,0
6597,1,4,0,13,0,4,5,4,0,0,3,20,0,9,0
6598,1,6,0,1,1,1,11,0,4,1,2,6,3,4,0
6599,1,7,0,7,6,6,6,0,0,1,2,2,4,21,0
6600,0,6,0,11,1,0,10,0,2,1,15,6,1,20,0
6601,10,6,0,13,2,5,7,0,3,1,12,2,2,33,0
6602,1,4,0,2,2,4,12,2,2,1,13,2,5,0,0
6603,1,0,0,1,5,5,6,2,3,1,8,2,5,13,0
6604,2,8,0,11,2,6,7,3,2,1,0,13,1,25,0
6605,10,8,0,1,6,0,2,0,1,1,2,2,2,39,0
6606,2,4,0,3,5,3,13,2,0,0,8,2,0,35,0
6607,3,8,0,11,2,6,3,3,1,1,13,12,1,28,0
6608,9,1,0,2,2,2,12,0,0,1,18,8,3,28,1
6609,0,4,0,4,0,4,8,1,3,1,2,15,3,17,0
6610,0,8,0,6,6,0,6,1,3,1,12,11,1,16,0
6611,6,4,0,14,4,6,4,0,1,1,3,14,0,20,1
6612,2,2,0,5,6,0,7,1,2,1,0,18,0,27,0
6613,0,8,0,15,5,0,3,1,0,0,14,19,5,5,0
6614,0,1,0,3,0,4,13,3,2,0,7,2,5,14,0
6615,0,3,0,13,2,3,7,2,3,0,13,13,2,40,0
6616,0,2,0,12,1,0,13,0,0,1,13,11,3,4,0
6617,3,5,0,11,0,4,9,2,0,1,10,11,0,31,0
6618,0,2,0,13,2,4,5,3,1,1,7,6,1,0,0
6619,2,6,0,3,1,1,1,4,1,0,8,12,4,21,0
6620,8,8,0,0,1,0,11,4,3,1,5,17,2,31,1
6621,10,8,0,13,0,2,14,4,3,1,5,2,2,1,0
6622,5,6,0,0,4,6,1,4,2,0,11,12,0,1,1
6623,0,0,0,11,0,5,14,1,3,1,2,14,1,12,0
6624,2,4,0,13,5,1,11,5,2,0,10,6,0,31,0
6625,1,8,0,10,3,0,14,4,4,0,8,0,1,30,0
6626,6,6,0,12,3,0,5,5,0,0,17,11,2,28,0
6627,8,2,0,7,2,6,8,1,1,1,2,11,5,4,0
6628,2,6,0,6,1,5,8,3,0,0,13,11,0,11,0
6629,0,0,0,4,2,2,14,4,1,0,18,1,1,0,1
6630,4,0,0,1,5,0,11,5,3,0,3,7,2,16,1
6631,2,4,0,1,5,5,3,3,2,1,8,15,0,24,0
6632,5,0,0,4,2,2,10,0,4,1,16,10,3,24,1
6633,1,3,0,12,3,2,8,1,3,1,9,7,3,39,1
6634,2,4,0,7,0,3,0,3,4,1,13,0,4,25,0
6635,8,7,0,8,1,6,7,3,0,1,4,11,3,11,0
6636,7,7,0,5,5,2,14,1,0,0,15,5,2,21,1
6637,0,3,0,1,2,4,2,3,1,0,2,11,0,37,0
6638,0,6,0,8,0,4,8,2,2,0,17,6,0,26,0
6639,7,1,0,1,5,3,9,4,0,1,13,0,5,40,0
6640,7,2,0,9,2,5,5,5,2,0,14,7,3,23,1
6641,1,8,0,15,1,5,10,1,3,0,2,1,4,34,0
6642,1,1,0,2,3,6,8,3,3,1,17,2,1,3,0
6643,9,5,0,5,0,1,7,3,0,0,8,16,0,14,0
6644,9,1,0,4,3,6,4,1,3,1,9,18,4,39,1
6645,5,0,0,10,0,2,7,0,0,1,2,6,0,35,0
6646,9,7,0,10,6,6,8,2,3,1,10,11,0,16,0
6647,5,6,0,1,6,4,7,5,3,1,17,13,0,26,0
6648,9,2,0,7,6,4,2,3,1,0,12,2,4,27,0
6649,1,8,0,1,5,0,4,4,2,1,13,11,0,32,0
6650,2,2,0,6,0,5,5,0,4,1,0,8,5,5,0
6651,1,8,0,14,4,5,8,4,4,1,10,13,1,13,0
6652,0,1,0,8,0,6,2,4,2,0,13,2,3,25,0
6653,6,5,0,12,2,6,13,1,0,1,13,12,2,27,0
6654,10,1,0,1,4,6,11,2,2,1,0,2,2,37,0
6655,0,0,0,0,1,0,9,1,1,0,2,15,4,36,0
6656,9,3,0,7,5,2,13,4,0,1,2,2,2,5,0
6657,9,5,0,15,3,0,3,4,0,0,7,9,1,1,0
6658,0,1,0,14,1,0,14,0,3,1,12,15,0,33,0
6659,8,1,0,0,1,5,8,4,0,0,2,15,5,29,0
6660,9,6,0,14,2,1,2,5,1,0,10,10,4,39,1
6661,9,4,0,8,5,5,14,2,0,0,15,11,5,26,0
6662,5,0,0,7,5,1,4,4,2,0,13,20,4,37,0
6663,10,3,0,1,6,3,0,2,1,0,2,11,0,40,0
6664,6,1,0,1,0,4,8,2,2,0,13,1,3,10,0
6665,2,1,0,7,3,3,13,0,2,1,15,7,1,35,1
6666,7,0,0,5,4,3,13,4,1,0,9,20,4,22,1
6667,0,8,0,14,0,0,0,3,1,0,8,0,2,21,0
6668,7,1,0,2,4,2,11,5,2,1,5,19,2,30,1
6669,8,4,0,6,3,1,7,2,0,1,2,11,0,21,0
6670,8,1,0,5,1,4,12,2,3,1,4,6,3,37,0
6671,7,5,0,0,5,5,8,4,0,0,15,8,3,16,1
6672,2,0,0,4,2,2,0,4,0,1,8,11,5,0,0
6673,2,5,0,4,0,1,1,1,1,0,13,11,0,35,0
6674,1,8,0,6,6,0,7,2,0,0,2,11,0,4,0
6675,0,8,0,8,2,6,8,3,0,0,17,13,2,29,0
6676,1,6,0,0,1,0,2,3,3,1,13,17,1,23,0
6677,2,1,0,0,5,3,9,4,2,1,13,11,3,3,0
6678,1,4,0,0,5,2,0,3,0,1,13,3,0,40,0
6679,1,7,0,13,0,6,11,4,4,0,7,4,1,23,0
6680,5,1,0,11,0,1,10,3,0,1,5,6,5,3,0
6681,8,1,0,0,2,4,8,4,3,0,9,10,5,5,1
