0,1,2,3,4,5,6,7,8,9,10,11,12,13
782,6,26,7,315,3,162,1,0,0,0,0,0,0
783,33,27,21,257,1,44,0,0,0,0,0,0,1
784,42,39,112,331,2,4,2,0,0,0,0,1,0
785,23,18,86,428,1,141,0,0,0,0,0,0,1
786,25,20,143,39,3,97,1,0,0,1,0,0,1
787,33,28,149,201,0,4,2,0,0,0,0,1,0
788,38,34,105,182,2,41,1,0,0,0,0,0,1
789,23,16,18,40,3,47,2,0,0,0,0,0,1
791,35,31,151,257,1,125,0,0,0,0,0,1,1
792,8,42,103,422,1,35,1,32,0,0,0,1,1
793,4,26,90,445,0,86,0,59,0,0,0,1,0
794,21,16,88,215,0,97,2,0,0,0,0,0,0
795,21,16,45,52,0,189,0,0,0,0,0,1,0
796,28,23,51,367,1,41,0,8,0,0,0,0,1
797,16,8,101,420,2,23,1,0,0,0,0,1,0
798,9,45,89,95,1,117,0,308,0,0,0,1,0
799,10,44,2,263,0,145,1,134,0,0,0,0,0
800,17,11,79,138,3,41,1,0,0,0,0,1,1
802,13,7,77,91,1,117,0,0,0,0,0,1,1
803,29,24,144,398,0,35,0,0,0,0,0,1,0
804,31,25,127,225,1,78,2,53,0,0,0,1,0
805,3,15,138,196,3,126,0,0,0,1,1,1,0
806,16,10,125,447,0,110,2,0,0,0,0,1,0
807,23,14,100,8,2,50,1,0,0,0,0,1,0
808,34,29,79,417,0,218,0,0,0,0,0,1,0
809,36,30,137,96,1,78,2,51,0,0,0,1,1
810,29,22,124,22,1,110,1,0,0,0,0,0,1
811,29,22,102,422,0,35,2,0,0,0,0,1,0
813,27,16,101,93,3,41,2,0,0,0,0,1,0
814,18,12,121,319,1,47,2,0,0,0,0,0,1
815,20,14,24,160,2,98,0,0,1,0,0,1,0
816,2,3,151,339,1,162,1,211,0,0,0,1,1
817,17,11,24,404,1,224,0,0,0,0,0,1,0
818,12,5,143,367,3,221,2,83,0,0,0,1,0
819,37,33,105,395,2,41,1,0,0,0,0,1,1
820,34,28,29,407,1,145,0,256,0,0,0,0,1
821,21,14,136,183,0,23,1,131,0,1,0,0,0
822,38,33,110,86,2,62,2,329,0,0,0,1,1
824,10,44,148,415,0,112,0,0,0,1,1,1,1
825,22,16,127,385,0,98,0,0,0,1,1,1,0
826,22,17,20,285,0,147,0,0,0,0,0,0,0
827,41,35,114,456,1,53,2,38,0,0,0,1,0
828,27,20,106,358,3,162,0,10,0,0,0,1,0
829,5,26,103,81,3,59,0,36,0,0,0,1,0
830,14,7,112,27,1,213,1,0,0,1,0,0,1
831,39,33,101,67,2,35,2,0,0,0,0,1,1
832,6,42,95,65,3,41,1,336,0,0,0,0,1
833,26,19,143,445,2,53,1,52,0,0,0,1,0
835,23,18,122,441,1,221,2,122,0,0,0,0,0
836,37,31,129,428,3,144,1,130,0,0,0,0,0
837,32,28,101,367,1,23,0,0,0,0,0,0,0
838,10,45,51,213,0,103,2,0,1,0,0,0,0
839,30,25,101,135,1,41,0,0,0,0,0,1,0
840,27,20,145,430,3,175,0,0,0,0,0,1,0
841,5,26,125,196,3,144,1,0,0,0,0,1,1
842,19,12,99,396,1,1,2,0,0,0,0,0,0
843,10,46,128,60,0,215,0,0,0,0,0,1,1
844,17,9,124,459,1,53,0,0,0,0,0,0,0
846,8,43,116,367,3,59,0,0,0,0,0,0,0
847,18,11,107,318,3,1,1,0,0,0,0,1,0
848,29,23,117,367,1,191,1,22,0,0,0,0,1
849,42,32,125,326,3,136,2,336,0,0,0,1,1
850,25,20,32,292,0,194,0,0,0,0,0,0,1
851,22,17,116,347,2,47,1,0,0,0,0,1,0
852,3,3,44,395,1,246,0,55,0,0,0,0,0
853,41,35,97,208,1,23,2,0,0,1,0,0,0
854,18,9,140,205,2,82,1,0,0,0,0,1,0
855,20,13,25,148,3,241,0,331,1,0,0,0,0
857,37,33,130,282,3,224,0,0,0,0,0,0,0
858,39,34,153,93,0,4,0,341,0,0,0,0,0
859,23,17,153,389,1,53,2,0,0,0,0,1,0
860,13,6,45,367,1,35,1,20,0,0,0,0,0
861,8,42,102,140,3,59,0,0,0,0,0,0,0
862,20,13,148,244,2,44,2,0,0,0,0,0,1
863,23,18,139,101,0,59,2,18,0,0,0,0,0
864,27,22,114,286,3,213,1,52,0,0,0,1,0
865,29,23,108,246,1,53,1,15,0,0,0,1,1
866,4,26,106,366,2,189,1,0,0,0,0,0,0
868,11,46,134,367,0,163,0,0,0,0,0,1,0
869,26,20,147,395,0,173,0,166,0,0,0,1,0
870,29,22,79,64,1,53,1,0,0,0,0,0,1
871,14,6,128,449,1,163,0,82,0,0,0,0,1
872,30,23,82,367,0,144,0,318,0,0,0,1,0
873,31,25,17,100,2,191,0,0,1,1,1,0,0
874,6,26,80,286,1,115,0,0,0,0,0,1,0
875,12,6,108,246,0,110,1,0,0,0,0,0,0
876,9,43,116,352,3,23,0,0,0,1,1,1,1
877,15,8,99,84,3,23,2,0,0,0,0,1,0
879,21,16,63,95,3,53,0,309,1,0,1,1,1
880,21,16,115,162,0,35,2,0,0,1,0,0,1
881,25,18,35,318,0,1,0,0,0,0,1,1,1
882,23,16,16,230,0,148,0,0,0,0,1,1,1
883,12,46,13,347,2,59,2,0,1,0,0,1,0
884,33,29,160,100,2,174,2,0,1,0,0,0,0
885,26,20,136,7,0,173,0,0,0,0,0,0,1
886,34,29,114,219,1,221,2,0,0,0,0,1,0
887,12,5,40,103,0,132,0,0,0,0,0,1,1
888,21,16,76,288,2,145,0,0,1,0,0,1,0
891,15,9,102,447,3,41,1,1,0,0,0,1,0
892,34,30,117,286,2,110,0,82,0,1,1,1,1
893,12,5,142,159,0,126,1,0,0,0,0,0,0
894,6,26,20,216,1,218,0,0,0,0,0,0,0
895,35,29,127,331,0,125,0,0,0,0,0,1,0
896,17,11,132,200,3,137,0,0,0,1,0,1,0
897,28,22,45,181,1,1,0,15,0,0,0,1,0
898,38,33,0,67,0,4,0,0,0,0,0,0,0
899,23,16,129,16,1,41,2,0,0,0,0,0,0
900,32,28,120,231,3,110,0,0,0,0,0,1,0
902,12,5,143,394,3,221,2,0,0,1,0,1,0
903,37,31,109,8,0,23,0,0,0,0,0,1,0
904,5,26,9,327,3,44,2,0,0,0,0,0,0
905,20,14,25,397,0,147,0,0,0,0,0,1,0
906,38,33,125,13,2,62,2,0,0,0,0,1,1
907,25,18,143,437,2,53,1,0,0,0,0,1,0
908,42,36,70,374,1,41,0,0,0,1,1,1,1
909,22,14,155,181,1,144,1,0,0,1,0,1,0
910,13,6,153,349,3,23,2,0,0,0,0,0,1
911,22,16,130,444,1,224,2,0,0,0,0,1,0
913,37,31,127,296,0,125,0,132,0,0,0,1,0
914,24,18,101,51,0,4,0,49,0,0,0,1,0
915,9,44,124,460,3,218,0,0,0,1,0,1,0
916,25,19,12,232,0,238,1,333,1,1,1,1,0
917,10,45,24,93,0,1,0,0,0,0,0,1,1
918,26,19,84,275,3,253,1,0,1,0,0,0,1
919,33,29,55,367,0,166,2,0,1,1,0,0,0
920,36,30,109,81,0,23,0,72,0,0,0,0,0
921,33,27,13,210,1,145,0,232,0,0,0,0,1
922,7,37,101,161,1,35,1,0,0,0,0,0,0
924,36,25,117,433,2,191,2,0,0,0,0,1,0
925,15,8,17,340,1,168,0,122,0,0,0,0,0
926,24,18,104,303,3,41,1,16,0,0,0,1,1
927,31,25,143,95,3,164,1,0,0,1,0,1,0
928,11,46,68,314,0,59,2,0,1,0,0,0,0
929,18,11,99,310,1,35,1,19,0,0,0,0,0
930,24,19,63,333,1,97,0,180,0,0,0,1,1
931,21,14,140,18,3,172,2,0,0,0,0,0,0
932,20,13,4,33,2,189,0,81,0,0,0,1,1
933,8,44,161,367,0,193,0,0,0,0,0,1,0
935,5,15,115,430,3,218,2,0,0,0,0,1,1
936,32,21,99,241,3,41,2,335,0,0,0,0,0
937,19,12,155,343,0,4,1,100,0,0,0,1,1
938,30,25,157,395,0,145,1,156,0,0,0,1,0
939,7,43,50,37,0,195,0,0,0,0,0,0,0
940,42,38,95,213,2,4,2,0,0,0,0,0,1
941,20,13,133,237,1,224,2,0,0,0,0,1,0
942,33,29,45,33,0,4,1,0,0,0,0,1,0
943,2,3,122,405,2,126,2,60,0,0,0,0,0
944,12,5,104,390,2,218,0,0,0,1,1,1,1
946,27,22,114,60,0,125,1,0,0,0,0,1,0
947,13,5,88,13,3,35,0,344,0,0,0,1,0
948,11,45,128,273,3,224,1,0,0,0,0,0,1
949,9,43,124,347,3,162,2,68,0,0,0,0,0
950,28,21,128,50,3,126,0,344,0,0,0,1,0
951,29,21,113,421,2,189,1,0,0,0,0,1,0
952,42,36,104,315,2,53,1,0,0,0,0,1,1
953,28,20,95,387,1,189,1,0,0,0,0,1,0
954,14,8,6,285,0,59,1,0,0,0,0,0,1
955,12,6,133,69,2,163,0,141,0,0,0,1,0
957,44,39,88,116,1,41,0,327,0,0,0,0,0
958,7,43,69,80,2,175,0,43,1,0,0,1,0
959,39,35,55,44,0,173,0,0,0,1,1,1,1
960,19,12,147,430,0,146,2,0,0,0,0,1,0
961,25,18,115,344,0,215,1,13,0,0,0,1,0
962,38,33,129,151,1,163,0,0,0,0,0,0,0
963,13,43,154,97,3,162,2,0,0,1,0,0,0
964,25,20,154,325,0,126,1,223,0,0,0,1,0
965,42,36,95,336,1,41,0,0,0,0,0,0,0
966,2,4,16,220,0,101,0,0,0,0,0,1,1
968,32,27,116,277,1,191,1,0,0,0,0,1,0
969,40,34,10,390,0,234,2,0,1,0,0,0,0
970,8,42,161,284,3,162,1,167,0,0,0,0,0
971,20,12,160,319,2,213,0,0,0,0,0,0,0
972,5,37,135,329,2,53,1,327,0,0,0,1,0
973,14,6,147,445,2,62,1,119,0,0,0,1,1
974,4,26,12,28,2,112,0,253,0,1,0,1,0
975,39,35,22,35,0,173,0,0,0,0,0,0,0
976,28,20,142,17,0,137,1,0,0,0,0,1,0
977,33,27,127,453,2,59,0,60,0,1,0,1,0
979,33,27,142,50,2,144,1,0,0,0,0,0,0
980,21,14,119,367,3,172,2,336,0,0,0,1,0
981,23,14,147,103,2,137,1,0,0,0,0,0,0
982,33,29,24,95,2,47,0,227,1,0,1,1,1
983,33,27,76,114,0,173,0,0,0,0,0,0,0
984,34,30,57,309,0,103,0,0,0,0,0,1,0
985,8,43,79,458,3,213,2,5,0,0,1,1,1
986,42,39,15,292,3,144,1,0,0,0,0,0,0
987,8,44,146,384,1,191,1,0,0,0,1,1,1
988,13,5,157,316,0,163,2,0,0,0,0,1,0
990,33,27,11,241,3,35,0,244,1,1,1,1,0
991,29,23,75,60,0,251,0,0,0,0,0,0,0
992,19,13,120,405,3,224,1,0,0,0,0,0,0
993,32,27,125,296,2,144,0,0,0,0,0,0,1
994,26,20,27,352,0,41,2,2,0,1,0,0,0
995,28,21,103,314,3,4,0,0,0,0,0,1,1
996,3,15,138,382,3,126,0,0,0,0,0,1,0
997,9,44,148,315,0,126,1,0,0,1,0,0,1
998,31,25,160,237,0,4,2,0,0,0,0,0,0
999,27,20,115,433,3,4,0,0,0,0,0,1,0
1002,36,30,108,300,0,23,0,0,0,0,0,1,0
1003,38,33,0,103,3,41,1,0,0,0,0,1,0
1004,20,14,90,316,1,141,0,0,0,1,0,1,0
1005,16,9,150,271,2,215,2,8,0,0,0,1,1
1006,33,22,120,34,2,97,2,0,0,0,0,0,0
1007,15,9,155,398,1,1,0,0,0,0,0,1,0
1008,2,0,12,185,1,191,0,142,0,0,0,1,0
1009,19,12,160,224,1,41,0,172,0,0,0,1,0
1010,19,13,15,261,0,35,0,0,0,0,0,0,0
1011,27,22,97,140,3,44,1,13,0,0,0,1,0
1013,33,27,2,21,2,144,1,0,0,0,0,0,1
1014,20,13,148,430,1,164,2,13,0,0,0,0,0
1015,37,32,122,365,2,44,1,0,0,0,0,0,0
1016,19,11,81,315,2,165,1,0,1,1,1,1,0
1017,34,30,32,155,3,62,0,99,1,0,0,1,0
1018,25,20,124,430,0,125,1,87,0,0,0,1,0
1019,14,6,135,130,2,221,0,0,0,1,0,0,0
1020,34,29,132,411,2,125,2,0,0,0,0,1,0
1021,39,29,123,458,3,136,2,43,0,0,0,0,0
1022,16,46,16,257,1,195,2,147,1,0,1,1,1
1024,15,8,79,146,1,97,1,21,0,0,0,0,1
1025,31,24,105,165,1,41,2,0,0,0,0,0,0
1026,22,17,131,432,0,59,2,146,0,0,0,1,1
1027,16,10,101,234,0,97,2,0,0,0,0,0,0
1028,22,14,97,62,0,23,0,0,0,0,0,1,0
1029,39,35,142,136,0,162,2,0,0,0,0,0,0
1030,20,14,146,39,0,35,0,119,0,0,0,1,0
1031,7,43,113,34,0,98,1,0,0,0,0,1,0
1032,12,5,130,241,2,78,0,0,0,0,0,0,0
1033,35,31,109,304,0,215,2,0,0,0,0,1,0
1035,21,14,104,321,0,47,2,0,0,0,0,1,0
1036,33,25,121,286,2,189,1,0,0,0,0,1,0
1037,5,15,37,160,1,191,0,0,0,0,0,1,0
1038,41,36,139,31,2,98,0,86,0,0,0,0,0
1039,40,36,112,92,3,215,1,0,0,0,0,1,0
1040,21,16,135,441,0,59,2,0,0,0,0,1,1
1041,11,46,81,288,0,165,2,0,1,0,1,1,1
1042,27,20,147,48,2,192,1,0,0,0,0,1,0
1043,28,21,72,395,0,231,2,316,1,1,1,1,0
1044,7,37,110,39,0,172,2,0,0,0,0,1,0
1046,32,28,99,304,1,23,0,0,0,0,0,1,0
1047,34,30,125,193,0,162,2,0,0,0,0,1,0
1048,20,14,126,416,1,229,0,0,0,0,0,1,0
1049,38,33,103,35,1,44,1,0,0,0,0,1,0
1050,26,19,111,428,3,126,0,0,0,0,0,0,0
1051,29,24,111,34,2,172,1,330,0,0,1,1,1
1052,34,30,104,241,2,110,0,52,0,1,0,1,0
1053,30,19,126,367,3,191,2,0,0,0,0,1,1
1054,29,24,130,297,0,162,2,132,0,0,0,1,0
1055,16,10,130,269,3,98,0,333,0,0,0,0,0
1057,35,31,79,55,0,215,2,0,0,0,0,0,0
1058,13,7,110,295,0,110,1,0,0,0,0,0,0
1059,22,17,149,334,3,191,2,0,0,0,0,1,1
1060,7,42,142,140,0,126,1,0,0,0,0,1,0
1061,26,21,97,24,3,23,0,330,0,0,0,1,0
1062,21,16,146,39,3,191,2,174,0,0,0,1,0
1063,20,12,106,50,2,44,1,0,0,0,0,1,0
1064,19,13,152,330,3,59,0,85,0,0,0,0,0
1065,6,37,20,10,1,231,0,0,0,0,0,1,0
1066,5,15,114,439,0,110,0,0,0,0,0,1,1
1068,27,20,28,453,0,189,0,0,0,0,0,0,0
1069,21,14,104,430,3,1,1,0,0,0,0,1,0
1070,29,22,14,315,0,175,0,0,0,0,0,0,0
1071,5,37,51,6,0,86,0,0,0,0,0,0,0
1072,39,35,120,330,1,213,0,0,0,0,0,0,1
1073,11,5,108,398,0,110,1,12,0,0,0,0,1
1074,22,16,158,34,2,44,2,0,0,0,0,1,0
1075,29,22,14,95,1,98,1,0,0,0,0,0,0
1076,20,13,152,314,2,44,2,9,0,0,0,0,1
1077,31,20,119,127,0,97,2,0,0,0,0,1,0
1079,41,35,15,292,0,191,0,0,0,0,0,1,1
1080,4,26,43,215,0,110,0,258,0,0,0,1,1
1081,19,12,138,430,3,213,1,104,0,0,0,0,1
1082,5,15,14,350,3,221,2,0,0,0,0,1,0
1083,24,18,9,173,1,1,0,325,0,0,0,0,0
1084,16,8,131,34,3,23,2,143,0,0,0,0,0
1085,6,26,13,309,1,23,0,0,0,0,0,1,1
1086,16,8,145,430,1,162,0,0,0,0,0,1,0
1087,18,10,124,314,2,44,2,0,0,0,0,1,1
1088,14,6,106,356,1,97,2,0,0,1,0,1,0
1090,18,12,9,95,0,189,0,0,0,0,0,0,0
1091,22,14,38,362,0,98,0,0,0,0,0,1,0
1092,29,22,149,121,2,192,1,0,0,0,0,1,0
1093,35,30,70,358,2,4,1,11,0,0,0,1,0
1094,8,42,88,367,1,35,0,0,0,0,0,0,0
1095,3,4,125,193,3,144,1,76,0,0,0,1,0
1096,8,44,105,373,3,41,1,326,0,0,0,0,0
1097,19,12,14,27,1,41,0,0,0,0,0,0,0
1098,33,28,122,303,2,191,1,0,0,1,1,1,1
1099,29,24,70,89,0,35,0,21,0,0,0,1,0
1101,36,32,125,44,0,162,2,0,0,1,0,0,0
1102,9,45,103,217,0,23,2,323,0,0,0,1,1
1103,23,18,104,69,2,44,0,0,0,0,0,0,0
1104,29,24,110,313,1,59,0,0,0,0,0,0,1
1105,7,42,21,332,1,227,0,0,0,0,0,0,0
1106,9,45,74,286,0,195,0,0,0,0,0,0,0
1107,12,6,113,367,0,98,1,0,0,0,0,0,0
1108,26,20,110,316,0,97,2,0,0,0,0,0,0
1109,31,27,129,148,0,162,2,0,0,0,0,1,0
1110,33,29,4,297,2,193,2,0,1,0,0,0,0
1114,25,18,145,266,1,98,1,0,0,0,0,1,0
1115,5,15,97,434,0,4,1,0,0,0,0,1,0
1116,21,12,25,375,1,230,1,0,1,0,0,0,1
1117,7,37,39,163,2,235,0,238,1,0,0,0,0
1118,21,16,23,46,0,147,0,0,0,0,0,1,1
1119,7,37,116,210,0,172,2,44,0,0,0,0,0
1120,24,19,62,41,1,117,1,0,1,0,1,1,1
1121,41,36,141,367,3,4,1,0,0,0,1,1,1
1122,25,17,142,272,2,191,1,0,0,0,0,1,1
1123,40,35,105,140,0,213,2,26,0,0,0,1,0
1125,2,3,161,214,0,172,0,214,0,0,0,0,0
1126,38,33,113,458,1,110,0,0,0,0,0,0,0
1127,23,17,111,185,3,1,1,0,0,0,0,1,0
1128,34,28,121,267,0,97,0,0,0,0,0,1,1
1129,17,10,122,205,2,59,2,14,0,0,0,1,0
1130,26,14,61,397,2,140,2,68,1,0,1,0,1
1131,7,42,38,437,0,59,0,0,0,0,0,1,0
1132,18,12,157,222,3,59,0,119,0,0,0,0,0
1133,19,10,36,144,2,189,1,0,0,1,0,0,0
1134,40,36,54,33,1,221,0,0,0,0,0,1,1
1136,20,12,116,355,0,23,0,0,0,1,1,1,0
1137,36,31,107,314,2,23,0,0,0,1,0,0,0
1138,23,16,4,105,3,165,2,0,1,0,0,1,0
1139,10,26,137,258,3,162,2,137,0,0,0,0,0
1140,32,25,125,367,0,23,0,52,0,0,0,1,0
1141,13,7,13,316,3,23,0,0,1,0,0,0,0
1142,24,16,143,367,2,191,1,86,0,1,0,0,0
1143,36,30,145,264,1,53,1,0,0,0,0,1,0
1144,15,7,69,347,1,1,0,248,0,0,0,0,0
1145,19,12,153,113,1,1,2,0,0,0,0,0,0
1147,7,26,129,167,3,191,1,0,0,0,0,1,0
1148,40,35,11,441,1,174,0,108,0,1,1,1,1
1149,37,32,145,352,2,44,0,0,0,0,0,1,0
1150,39,34,106,42,2,23,0,0,0,1,0,0,1
1151,26,19,148,163,0,35,0,0,0,0,0,1,1
1152,36,30,155,218,3,172,1,219,0,0,0,0,0
1153,13,5,103,237,3,189,0,0,0,0,0,1,1
1154,23,14,79,316,2,50,1,0,0,0,0,1,0
1155,12,45,122,430,1,189,1,0,0,0,0,0,1
1156,27,20,46,335,0,248,0,0,0,0,0,1,1
1158,28,21,106,109,1,41,2,0,0,0,0,1,0
1159,18,11,155,367,2,44,2,0,0,0,0,0,0
1160,22,16,71,421,2,119,1,303,1,0,0,0,0
1161,18,12,20,290,0,35,0,0,0,0,0,1,0
1162,34,29,101,22,1,23,2,0,0,0,0,1,1
1163,28,21,3,204,0,35,0,0,0,0,0,1,0
1164,29,24,116,395,3,62,1,8,0,0,0,1,0
1165,20,11,55,408,2,197,1,0,1,0,1,1,1
1166,40,35,32,63,2,193,1,0,1,0,0,0,1
1167,5,37,115,369,0,162,1,0,0,0,0,1,1
1169,20,13,158,213,3,213,1,0,0,0,0,1,0
1170,18,10,103,276,1,59,2,345,0,0,0,0,0
1171,11,45,110,5,3,23,0,0,0,0,0,0,0
1172,5,26,19,286,0,59,0,71,0,0,0,0,0
1173,35,29,150,155,1,191,0,62,0,1,1,1,1
1174,16,10,152,163,1,172,0,0,0,0,0,0,0
1175,26,19,101,44,0,97,2,0,0,0,0,1,0
1176,10,45,88,205,2,218,0,330,0,0,0,0,1
1177,14,7,24,118,1,174,0,0,0,0,0,1,1
1178,10,44,70,148,0,47,2,0,0,0,0,0,0
1180,5,26,65,159,1,149,0,123,0,0,0,1,0
1181,31,25,108,148,3,4,2,0,0,0,0,1,1
1182,40,35,53,268,3,175,1,12,1,0,0,0,0
1183,34,28,125,187,2,112,0,120,0,0,1,1,1
1184,33,27,106,286,1,41,2,0,0,0,0,1,0
1185,31,25,133,332,3,162,2,0,0,0,0,0,1
1186,6,42,148,180,2,110,0,0,0,0,0,1,1
1187,18,11,104,441,1,97,1,0,0,0,0,0,1
1188,35,29,71,122,0,173,0,0,0,0,0,0,1
1189,38,34,27,7,1,35,2,0,0,0,0,1,0
1191,7,37,109,25,3,59,0,0,0,0,0,1,1
1192,39,34,159,82,2,44,0,0,0,0,0,0,0
1193,29,24,148,361,0,1,0,0,0,0,0,1,0
1194,6,26,111,452,3,23,0,38,0,0,0,1,1
1195,23,16,124,82,0,53,2,55,0,0,0,1,1
1196,29,23,146,132,0,218,2,187,0,0,0,0,1
1197,17,11,123,305,3,191,2,0,0,0,0,0,0
1198,26,19,17,77,0,248,0,259,0,0,0,0,0
1199,11,46,54,294,3,197,2,0,1,0,0,0,1
1200,12,6,95,441,1,189,1,0,0,0,0,0,0
1202,3,15,112,309,0,189,2,0,0,0,0,1,0
1203,42,38,135,111,3,4,1,0,0,0,0,1,0
1204,29,23,117,384,0,218,1,0,0,0,0,0,0
1205,9,44,125,89,3,191,1,0,0,0,0,1,0
1206,8,44,110,277,0,23,2,0,0,0,0,1,0
1207,13,46,116,264,3,189,1,2,0,1,0,1,0
1208,27,20,117,292,2,47,1,18,0,0,0,1,0
1209,13,7,149,48,0,59,1,0,0,0,0,1,1
1210,28,23,77,316,1,177,1,228,1,0,0,1,0
1211,16,46,103,358,2,191,2,52,0,1,0,0,0
1213,30,25,159,315,0,145,1,0,0,0,0,1,0
1214,27,21,143,389,0,173,0,201,0,0,0,0,1
1215,8,37,113,101,0,191,1,0,0,1,0,1,0
1216,30,19,79,202,3,41,2,331,0,0,0,1,0
1217,25,19,141,297,3,127,2,0,0,0,0,1,1
1218,34,28,132,7,2,112,0,109,0,0,0,0,1
1219,24,17,66,277,3,229,2,0,1,0,0,0,0
1220,32,25,124,395,1,78,2,340,0,0,0,0,0
1221,14,6,36,67,2,4,1,14,0,0,0,1,0
1222,36,32,158,33,0,164,0,170,0,0,0,0,0
1225,30,25,0,34,1,41,0,0,0,0,0,0,0
1226,8,43,42,266,0,59,0,331,0,0,0,1,0
1227,12,42,92,390,0,199,2,0,1,0,0,0,0
1228,2,0,146,196,1,125,2,0,0,0,0,1,1
1229,14,8,49,60,1,117,0,0,0,0,0,1,1
1230,17,9,126,39,3,23,2,0,0,0,0,1,0
1231,8,42,119,299,3,162,2,0,0,0,0,1,1
1232,39,35,30,35,0,173,0,0,0,0,0,0,0
1233,18,12,150,48,3,23,2,130,0,0,0,0,0
1234,33,29,150,309,2,137,0,0,0,1,0,1,0
1236,24,19,68,232,0,117,2,0,1,0,0,0,0
1237,5,37,5,312,2,112,0,0,0,0,0,0,0
1238,37,31,112,292,0,125,0,0,0,0,0,1,0
1239,4,15,4,246,0,172,0,21,0,0,0,1,0
1240,34,30,101,144,1,189,0,0,0,0,0,1,0
1241,39,33,135,393,1,144,2,0,0,0,0,1,0
1242,34,28,104,400,2,97,0,0,0,0,0,0,0
1243,21,12,136,373,2,137,1,0,0,0,0,0,0
1244,8,44,45,105,2,62,2,0,0,0,0,1,0
1245,8,42,24,93,1,218,0,0,0,0,0,1,1
1247,16,8,120,374,2,44,2,0,0,0,0,0,0
1248,18,12,116,241,0,35,2,0,0,0,0,1,0
1249,18,12,110,172,3,224,1,81,0,0,0,0,1
1250,32,25,132,254,2,59,0,20,0,0,0,0,1
1251,5,15,153,387,0,4,1,0,0,0,0,1,0
1252,12,46,116,142,2,62,0,336,0,0,0,0,0
1253,21,16,157,129,3,59,0,2,0,0,0,1,0
1254,21,14,148,159,3,41,0,42,0,0,0,0,0
1255,17,9,69,367,1,1,0,0,0,0,0,0,0
1256,42,38,112,291,0,213,2,0,0,0,0,0,0
1258,12,5,126,118,3,53,2,133,0,0,0,0,0
1259,32,28,140,351,2,137,0,0,0,0,0,0,1
1260,32,28,45,437,0,23,0,0,0,0,0,0,0
1261,36,32,9,377,1,189,0,0,0,0,0,0,1
1262,16,10,113,391,0,191,1,77,0,0,0,1,0
1263,27,20,134,447,0,110,1,21,0,0,0,1,1
1264,22,10,102,393,0,56,2,0,0,1,0,0,0
1265,27,22,15,385,0,215,2,0,1,0,0,0,1
1266,42,38,148,180,3,4,1,148,0,0,0,1,0
1267,13,6,112,259,1,213,1,67,0,1,0,0,0
1269,34,29,13,121,0,4,2,0,0,0,0,1,0
1270,30,23,152,165,0,59,2,0,0,1,0,1,0
1271,5,37,110,154,3,125,0,0,0,0,0,0,0
1272,32,28,130,267,3,110,0,0,0,0,0,1,0
1273,33,28,133,148,2,144,0,10,0,0,0,0,0
1274,10,43,60,367,2,140,1,0,1,1,1,1,0
1275,34,29,112,367,2,144,0,0,0,0,0,1,1
1276,4,26,104,243,0,189,2,327,0,0,0,0,0
1277,4,26,88,134,3,189,0,0,0,0,0,0,0
1278,31,27,126,134,1,229,2,0,0,0,0,0,0
1280,25,18,46,393,0,248,0,94,0,0,0,0,0
1281,39,35,124,93,0,59,0,0,0,1,0,0,1
1282,18,11,79,115,1,35,1,6,0,0,0,0,0
1283,39,35,104,315,2,4,2,29,0,0,0,1,0
1284,17,9,22,18,0,239,0,0,0,0,0,1,0
1285,9,45,117,338,0,98,1,0,0,0,0,0,0
1286,39,35,50,316,0,173,0,0,0,0,0,1,0
1287,12,6,157,69,1,145,0,0,0,0,0,1,1
1288,2,3,137,263,3,23,0,325,0,1,0,0,0
1289,27,21,148,367,3,227,0,0,1,0,0,0,1
1291,38,32,161,287,0,165,2,155,1,0,0,0,1
1292,20,12,125,265,2,224,1,0,0,0,0,0,0
1293,29,24,110,308,3,62,1,342,0,0,0,1,1
1294,16,8,140,385,2,62,1,56,0,0,0,1,0
1295,10,26,135,169,3,162,2,0,0,0,0,1,0
1296,4,26,5,134,1,112,0,85,0,1,0,1,0
1297,4,3,110,456,3,189,2,55,0,0,0,1,0
1298,9,45,101,256,2,62,2,0,0,0,0,1,1
1299,42,38,56,347,0,218,0,0,0,0,0,1,0
1300,32,25,132,236,3,126,2,0,0,0,0,1,0
1302,29,23,104,316,1,53,1,0,0,0,0,1,1
1303,16,8,122,393,2,44,2,0,0,1,0,0,1
1304,12,6,114,243,0,110,2,0,0,0,0,1,0
1305,16,10,143,138,1,162,1,120,0,0,0,0,0
1306,11,5,108,253,0,144,0,65,0,0,0,0,0
1307,7,42,22,429,1,227,0,0,0,0,0,1,0
1308,14,7,54,316,1,231,0,0,0,0,0,0,0
1309,18,9,121,93,2,82,1,0,0,0,0,1,0
1310,8,44,7,322,0,193,0,0,0,0,0,1,0
1311,14,8,52,267,1,78,1,0,1,0,1,1,1
1313,26,19,134,7,0,110,1,0,0,0,0,0,0
1314,35,30,114,105,1,125,2,0,0,0,0,1,0
1315,22,10,106,310,0,56,2,6,0,0,0,1,0
1316,17,9,97,339,1,97,2,0,0,0,0,0,0
1317,11,45,103,8,1,191,2,0,0,0,0,1,1
1318,39,33,74,34,1,99,2,0,1,0,0,0,0
1319,31,27,135,136,0,125,2,0,0,0,0,1,1
1320,3,15,156,458,1,23,0,0,0,0,0,1,0
1321,31,27,112,7,1,189,2,0,0,0,0,0,0
1322,6,37,153,140,3,44,2,333,0,0,0,1,1
